#Nsample
#Chi2
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O12 : x (arcsec)
#O12 : y (arcsec)
#O12 : sigma (km/s)
#O12 : rcut (arcsec)
#O13 : sigma (km/s)
#O13 : rcut (arcsec)
#O14 : sigma (km/s)
#O14 : rcut (arcsec)
#Redshift of 100.0
#Redshift of 200.0
#Redshift of 300.0
#Redshift of 400.0
5 697.055317 4.830804 0.324916 0.681142 77.750945 24.370474 1218.160449 1.370503 -0.529232 899.715342 5.593646 38.198557 6.361977 204.220799 2.783222 2.535900 1.291601 3.336022 2.720247 
5 690.802871 4.830804 0.406812 0.691510 77.766355 24.642518 1217.653921 1.390855 -0.484064 875.441995 6.230038 59.448228 19.164718 215.663171 2.819217 2.476805 1.305702 3.315953 2.739748 
5 686.902408 4.830804 0.503079 0.684806 77.762637 24.474591 1218.439272 1.449241 -0.486951 884.870835 5.989794 59.064017 2.304603 221.820826 2.894327 2.453119 1.313720 3.329374 2.702377 
5 697.654779 4.830804 0.074267 0.704647 77.735278 24.865949 1218.304751 1.358870 -0.532367 856.780997 6.813718 66.564954 25.285780 189.247661 3.511019 2.498296 1.296629 3.277272 2.668576 
5 690.493227 4.830804 -0.024576 0.708928 77.708876 25.265089 1218.905475 1.420313 -0.430985 861.817398 7.117429 26.642123 4.517720 215.171635 2.181078 2.518866 1.303670 3.274162 2.719316 
6 695.321500 4.830804 0.300950 0.699859 77.703281 24.955652 1220.557544 1.406683 -0.524982 848.409731 6.923161 55.954332 7.628069 157.337320 4.334716 2.530759 1.310512 3.271711 2.648865 
6 679.749366 4.830804 0.145201 0.700363 77.738001 24.939120 1218.012048 1.449241 -0.393675 884.121693 6.413622 41.195813 1.917501 301.845000 1.115233 2.469982 1.286300 3.318734 2.686820 
6 697.365384 4.830804 0.439607 0.697182 77.642643 24.860076 1217.992814 1.385415 -0.290134 853.107888 6.835120 35.851790 2.858423 244.355656 2.007516 2.530859 1.323341 3.297507 2.782164 
6 687.048642 4.830804 -0.092322 0.699422 77.708016 24.596725 1215.254277 1.349279 -0.368346 885.881885 6.319372 49.251498 1.922672 310.332094 0.948767 2.491637 1.296326 3.312390 2.754631 
6 688.334502 4.830804 0.540280 0.686177 77.735304 24.644640 1219.538666 1.406683 -0.459339 875.646973 6.125828 46.771219 5.609024 211.548626 2.980086 2.496700 1.308373 3.322943 2.713297 
6 688.778641 4.830804 0.610984 0.679722 77.801779 24.469994 1219.490881 1.358870 -0.638094 888.478093 5.790193 56.572444 2.091705 175.319548 3.940724 2.478384 1.310874 3.329498 2.685899 
6 692.980998 4.830804 0.394873 0.686942 77.769383 24.420791 1218.282040 1.420313 -0.567298 877.020815 5.945486 66.907716 9.039912 194.207281 3.621999 2.486855 1.296755 3.319678 2.679474 
6 690.598122 4.830804 0.301250 0.691767 77.747995 24.822253 1219.304576 1.420313 -0.496812 881.626174 6.177009 32.276567 17.770267 208.792248 2.602755 2.523679 1.290658 3.315152 2.698666 
6 697.220099 4.830804 -0.053960 0.698997 77.624540 24.705527 1218.817456 1.324030 -0.346932 866.420796 6.541754 34.382191 11.479689 251.619175 1.842354 2.541752 1.293906 3.296538 2.672792 
6 684.085761 4.830804 0.661009 0.690727 77.772166 24.971057 1221.503739 1.406683 -0.558913 863.466831 6.543843 52.639189 1.717835 173.066691 4.073585 2.472110 1.316426 3.302043 2.617229 
7 689.758370 4.830804 0.391463 0.691647 77.647189 24.689322 1221.102187 1.449241 -0.434996 851.489529 6.488538 47.674920 7.668808 181.300155 3.918767 2.562331 1.299773 3.293166 2.652472 
