#Nsample
#Chi2
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#Pot rcut (arcsec)
#Pot sigma (km/s)
1 36.111468 3.777199 -0.658085 0.193339 60.345345 0.652350 750.611167 1.405331 391.886213 7.226694 270.106550 
1 30.746862 3.994772 -0.603046 0.257280 85.535759 0.536454 776.703162 1.392154 267.986065 3.292330 375.377034 
1 32.264187 3.474168 -1.268249 0.271696 53.442536 1.888694 895.945929 1.632978 334.446419 2.466851 345.560254 
1 32.823675 3.807102 -1.042762 0.246557 73.834154 1.296480 856.748637 1.411087 297.258358 2.512468 372.140282 
1 27.755308 3.958745 -1.011977 0.314952 86.265176 0.750286 802.153998 1.443718 208.305764 2.980706 386.898510 
1 32.483659 4.014690 -0.583421 0.232363 87.976650 0.501685 721.358150 1.010836 262.647345 4.498972 360.648127 
1 47.224499 3.969956 -0.529322 0.237565 54.359962 0.433369 739.763187 0.587204 442.444389 18.290590 198.297584 
1 28.318773 3.789631 -1.069150 0.242947 68.622382 1.070797 817.823177 0.738580 266.171933 3.598762 345.586546 
1 31.922681 3.831470 -1.248683 0.261049 78.849862 1.321694 797.438921 1.766602 284.514646 2.812597 394.459825 
1 34.870565 3.785958 -0.982063 0.265811 70.388808 0.959182 810.963086 0.208795 273.784762 6.596746 271.975391 
2 39.891067 3.798572 -0.637341 0.204592 62.077080 0.681099 759.534328 1.376696 393.412217 7.256792 273.311996 
2 29.462689 3.911574 -0.753299 0.255763 85.118930 0.610635 785.171880 1.018221 258.859881 3.054972 378.517558 
2 33.167950 3.463193 -1.337205 0.270097 53.622174 1.883943 892.811394 1.641796 335.094029 2.480750 345.037788 
2 37.544973 3.872407 -1.172800 0.266914 73.664241 1.433351 861.837665 1.679837 288.693134 2.465021 378.342459 
2 25.801842 3.964346 -1.012332 0.317308 86.869967 0.780149 792.507488 1.447239 218.812319 3.030160 394.609101 
