#Nsample
# Chi2
#O1 : x
#O1 : y
#O1 : emass
#O1 : theta
#O1 : rc
#O1 : sigma
#O2 : x
#O2 : y
#O2 : emass
#O2 : theta
#O2 : rc
#O2 : sigma
#O3 : x
#O3 : y
#O3 : emass
#O3 : theta
#O3 : rc
#O3 : sigma
#O4 : x
#O4 : y
#O4 : emass
#O4 : theta
#O4 : rc
#O4 : sigma
#O5 : x
#O5 : y
#O5 : emass
#O5 : theta
#O5 : rc
#O5 : sigma
# Pot rcut
# Pot sigma
2 445.987590 3.384000 -10.096579 0.202261 88.732320 42.524925 1431.736094 -55.550917 30.752273 0.518526 49.667090 24.473579 482.059209 -0.987729 -1.514687 0.334322 70.354463 4.618263 517.338640 -45.915099 48.206100 0.592678 112.915530 16.944697 238.424682 -76.234103 54.171322 0.898583 81.287472 26.869646 691.445295 12.565632 186.262523 
2 441.948005 4.360929 -11.756644 0.213031 89.393649 44.019109 1413.580457 -55.375976 29.531650 0.522495 43.157097 25.305661 489.734602 -1.018347 -1.849756 0.350812 64.779132 5.718838 574.040404 -47.062698 50.026322 0.548427 86.218657 15.369144 279.376466 -77.191463 55.122357 0.870442 78.231205 26.116544 699.586489 11.596579 186.465915 
2 475.153694 4.599538 -12.627710 0.226634 89.168782 41.032390 1385.795704 -47.529285 31.693802 0.496869 41.724658 24.918496 486.767616 -1.631917 -2.012978 0.309910 60.918092 5.826453 579.185045 -44.906224 49.930722 0.561120 58.503683 12.751560 311.684933 -79.403664 54.072802 0.869001 80.754765 25.944047 694.336268 10.792783 180.384284 
2 456.257358 4.406023 -12.686177 0.216361 87.379036 42.769119 1393.725730 -51.722964 30.651421 0.535315 41.072592 24.574566 477.004554 -1.200806 -1.736675 0.311273 64.241605 5.330887 575.839221 -44.041015 51.819220 0.541436 75.736699 14.039345 311.422698 -80.794189 56.157649 0.827508 79.113016 26.384736 692.868255 11.008534 190.852338 
2 460.055732 3.304299 -10.351814 0.210851 87.657253 42.341457 1427.258590 -58.894642 25.874097 0.511737 44.458416 26.327295 478.825848 -0.207101 -1.562173 0.351374 66.486882 4.070885 508.978394 -43.323334 52.756036 0.529132 107.277282 16.275687 272.717020 -76.628337 55.418974 0.847353 78.521217 27.102356 695.933367 11.531715 192.507526 
2 447.751040 4.155765 -11.976517 0.217414 90.214185 42.255983 1391.534678 -53.725252 30.876914 0.536165 43.958384 23.344051 488.959780 -1.219540 -1.421029 0.358126 66.957365 6.002755 575.335685 -44.657693 50.970735 0.579089 67.847360 12.836455 290.904960 -79.470043 51.622877 0.886536 81.194590 26.989681 696.330663 11.958151 191.185377 
2 456.175585 3.488718 -10.648138 0.205506 89.854091 43.251248 1407.416174 -55.508104 31.590078 0.555351 46.426672 28.173859 487.817243 -0.985623 -2.632865 0.375843 63.714456 5.380896 576.478720 -48.765419 52.528841 0.559403 116.540532 17.576289 294.710284 -79.501314 59.641961 0.866230 80.843743 24.507904 697.925407 10.246455 188.243232 
2 453.303724 4.364768 -11.316187 0.209264 87.421630 42.718847 1399.286366 -55.187181 28.735524 0.544218 46.688372 25.299242 469.669530 -1.430391 -2.055676 0.353939 65.791792 5.387584 576.744986 -47.188649 54.964169 0.519970 113.595960 16.212033 295.438083 -79.107345 54.988877 0.800009 79.068927 27.611859 699.175609 8.901431 196.976713 
2 445.943516 4.153236 -10.421118 0.208566 87.471894 42.855999 1433.295730 -57.208965 30.344086 0.500039 46.566403 24.859650 500.843093 -1.080352 -1.488713 0.331034 68.876474 4.279867 511.018555 -43.232371 48.278792 0.578026 97.492076 16.458106 253.240173 -76.359003 53.464681 0.896179 82.279243 27.558417 699.808281 13.562042 181.157548 
2 443.435934 3.416133 -10.638873 0.209820 88.191080 42.223918 1424.334679 -55.789478 30.138384 0.499725 46.990282 23.455806 474.930827 -0.786466 -1.052821 0.338939 68.376121 4.636671 512.650886 -42.849851 48.336878 0.557447 101.715439 15.950868 247.074084 -79.566151 52.425358 0.859954 79.942787 28.426320 699.854182 13.527717 186.160771 
3 454.875120 3.384680 -9.918595 0.202152 88.966904 43.075332 1435.556464 -55.559694 30.801850 0.524408 49.905218 24.761555 482.292448 -0.926642 -1.521473 0.341208 70.611889 4.660405 517.642850 -45.986593 48.278133 0.592338 118.711844 17.523556 238.476209 -76.203817 54.815359 0.899231 81.453876 26.774418 692.213878 12.590503 186.997971 
3 451.830556 4.255194 -11.864016 0.213458 88.726743 43.972065 1413.558446 -55.519526 29.989729 0.521865 42.903087 25.295635 489.919836 -0.993355 -1.956481 0.345370 63.723608 5.655434 575.014496 -47.166488 50.190353 0.539194 86.089023 15.306394 277.230509 -77.203569 55.244648 0.864450 78.047053 25.911736 698.275040 11.368242 185.615528 
3 458.891038 4.543785 -12.421434 0.223640 89.313753 41.120874 1386.004162 -47.789541 31.335242 0.495752 42.427230 24.830981 490.969109 -1.709233 -1.955378 0.313775 62.105502 6.064072 580.005380 -45.077812 49.903894 0.559520 56.665660 12.607684 310.742695 -78.523270 53.621187 0.875113 81.870487 25.996639 695.868317 10.863543 180.371320 
3 456.114407 4.440196 -12.763386 0.218685 87.299838 42.428610 1386.686945 -51.505449 30.149038 0.530170 40.887558 24.062497 474.112245 -1.283477 -1.642878 0.308511 65.456251 5.560894 580.751064 -44.093021 52.007572 0.541394 75.182016 13.847597 313.105864 -81.149038 55.216682 0.817441 78.779094 26.457523 695.231552 10.865834 191.079151 
3 460.766305 3.530908 -10.218551 0.208934 88.169485 42.467947 1431.194554 -59.200351 25.720091 0.514375 45.418206 26.320689 478.750583 -0.403794 -1.571454 0.354239 65.849262 4.087376 506.630019 -43.298735 52.736182 0.522010 109.898883 16.450853 271.311118 -76.308940 55.065788 0.846748 78.627755 27.187477 696.187592 11.412354 192.094047 
3 445.709670 4.177301 -12.022755 0.218232 90.521700 42.484982 1391.888803 -53.590723 30.325567 0.530214 42.669778 23.179247 491.646467 -1.197385 -1.557398 0.352617 66.915555 5.892797 576.235374 -44.966859 50.704247 0.573286 63.326772 12.686908 290.791439 -78.876654 50.977965 0.889747 81.122317 26.932335 696.951265 12.049324 190.461021 
3 452.987892 3.524156 -10.682968 0.206473 90.061368 43.159391 1407.626126 -55.028795 32.141900 0.555680 46.174858 28.048364 487.334118 -0.987526 -2.565234 0.378007 64.044473 5.447369 575.228278 -48.681557 52.160764 0.563424 114.680715 17.424337 294.326019 -79.341137 59.387676 0.866971 81.367601 24.605769 696.226303 10.366080 187.844204 
3 460.631973 4.390215 -11.334675 0.211481 87.266028 42.462937 1398.526356 -54.957077 29.326542 0.545051 46.876351 25.208314 473.357966 -1.486460 -1.875076 0.355965 66.188154 5.608666 574.106336 -46.983059 54.840873 0.527522 112.917232 16.008433 297.706694 -78.869082 54.578867 0.811712 79.820868 27.750047 699.610819 9.196482 197.664861 
3 451.116514 4.164616 -10.625191 0.209584 87.531296 43.005990 1435.220674 -56.959185 30.305765 0.492078 45.610142 24.935354 504.000905 -0.989394 -1.441386 0.321508 68.047423 4.256704 510.271924 -42.859365 47.937516 0.574443 92.229623 16.169605 252.413783 -76.190462 53.544654 0.898135 82.077928 27.629516 699.330090 13.988394 179.869816 
3 446.470409 3.523292 -10.636524 0.210670 88.862935 41.591302 1419.175974 -54.667452 30.543458 0.500293 45.112792 22.644334 477.631236 -0.886630 -1.243617 0.331442 68.254740 4.737652 514.128157 -42.756390 47.953571 0.574817 87.354126 14.931756 247.781734 -79.137121 51.369949 0.878673 80.073962 28.399622 698.966237 13.979258 183.534425 
4 449.882479 3.337884 -10.232564 0.200458 89.504084 42.917480 1434.253382 -55.558498 30.690754 0.516220 49.436973 24.371058 481.098750 -1.025167 -1.650993 0.330975 70.528621 4.726511 518.107046 -45.850033 48.388684 0.590979 116.326518 17.237687 230.588510 -76.000430 54.403092 0.899333 81.642749 26.888289 693.273557 12.659039 186.984447 
4 443.438346 4.208358 -11.765953 0.212855 89.189479 44.129537 1411.402159 -55.733073 29.696536 0.521203 42.944994 25.747867 492.382112 -0.961349 -1.782298 0.354957 64.572160 5.770126 577.700173 -47.322492 50.338197 0.547002 90.023382 15.601659 277.209998 -77.014347 56.140741 0.868016 77.873524 26.013151 699.493924 11.482267 187.986960 
4 461.564817 4.763678 -12.454041 0.223004 88.936484 41.199403 1387.158453 -47.957878 30.987526 0.494946 42.782235 25.064246 490.530805 -1.900017 -1.890534 0.316853 61.701297 5.948365 580.781527 -45.261362 49.754638 0.553305 60.605407 12.932683 308.837188 -78.130859 53.990237 0.871449 81.704915 26.008722 697.222532 10.570387 179.947304 
4 455.639372 4.486168 -12.662854 0.219126 86.768444 42.195604 1384.756011 -51.728360 30.567025 0.530163 41.556560 24.354669 476.327703 -1.310844 -1.623855 0.309924 65.507738 5.461030 580.894212 -44.105931 52.483919 0.543013 76.267435 13.885750 315.789815 -81.285523 55.705064 0.816775 79.244003 26.426017 695.794674 10.664453 190.870845 
4 458.809686 3.467295 -10.187514 0.207540 88.294102 42.492529 1434.306896 -58.824159 25.036013 0.516382 46.415630 25.809079 478.625115 -0.582449 -1.883859 0.359033 64.727291 4.517988 509.749568 -43.263682 51.951406 0.516662 110.469862 16.388955 267.426511 -75.305626 54.209940 0.849952 77.258347 27.406962 696.155879 11.161671 192.096477 
4 448.119395 4.085272 -12.009696 0.217701 90.997384 42.823125 1396.203968 -54.595791 30.233995 0.545036 43.242278 23.747652 488.023367 -0.977191 -1.717044 0.362885 66.069161 5.739552 576.390152 -45.125780 51.167219 0.566888 71.138534 13.464403 287.128831 -79.177815 51.899883 0.874273 80.413241 26.854756 696.385853 11.899441 191.038028 
4 456.255094 3.406018 -10.711757 0.204697 89.752673 43.168953 1406.539037 -54.635204 32.453974 0.556483 45.551970 27.729344 483.981693 -0.941776 -2.447061 0.375065 64.224701 5.386871 575.212828 -48.247300 52.027196 0.567796 114.125427 17.317552 289.253790 -80.037648 58.980276 0.866863 82.326440 24.776529 696.058280 10.525432 188.233058 
4 457.178182 4.392867 -11.619344 0.210721 87.018326 42.574062 1400.371275 -55.359901 28.770800 0.541295 46.329383 25.132853 474.120574 -1.417144 -1.911134 0.349768 66.766274 5.529997 573.580288 -46.936231 54.845804 0.524980 111.907352 16.158755 295.339092 -78.804251 54.658441 0.804230 79.018578 27.811245 699.294016 9.127738 197.510807 
4 448.572697 4.204055 -10.535473 0.209980 87.148367 42.997671 1434.751085 -57.215121 30.334553 0.489442 45.921169 25.305554 502.551252 -1.075874 -1.466646 0.317531 67.360673 4.211669 512.275990 -43.305622 47.880598 0.569968 97.446852 16.854590 252.193037 -76.104146 54.129363 0.888455 81.698129 27.544489 699.960073 13.578036 178.875613 
4 445.873114 3.518675 -10.587096 0.211826 89.038507 41.516534 1416.258981 -53.872576 30.082605 0.510758 46.080708 22.407926 477.449147 -0.841994 -1.216962 0.341246 68.673236 4.843431 512.767484 -42.869375 48.197626 0.573027 93.484622 14.951990 247.281366 -78.781793 51.037210 0.874452 80.440040 28.482447 699.125095 13.601142 185.885974 
5 450.984808 3.211467 -10.054161 0.200920 89.136934 42.903721 1436.782857 -56.032497 30.437817 0.516869 49.547890 24.915841 476.919963 -1.022984 -1.709248 0.332885 69.753100 4.669846 517.447211 -45.998921 48.480309 0.585336 123.296584 17.801593 228.920369 -76.286386 55.406216 0.889905 81.357208 26.970322 692.797065 12.311243 186.738031 
5 441.537531 4.237464 -11.784421 0.212896 89.734417 43.973356 1409.277420 -55.365604 30.201934 0.520437 42.706711 25.889692 495.315181 -1.029927 -1.760539 0.353113 64.286923 5.809454 578.528724 -47.449684 50.012071 0.552854 85.523714 15.369466 276.565905 -76.929303 56.192752 0.878318 78.886794 25.930942 699.619405 11.704548 186.824377 
5 461.060837 4.711528 -12.598703 0.222522 89.162397 41.231207 1385.942801 -48.178910 30.295730 0.494155 42.162324 24.479642 492.127576 -1.913182 -1.878105 0.318063 61.200987 5.977599 582.333397 -45.527149 49.570408 0.547709 53.376231 12.148292 308.339290 -78.024456 52.896173 0.872301 80.786586 25.919263 697.903485 10.668559 179.590522 
5 454.823679 4.400369 -12.506038 0.218636 87.023045 42.069505 1384.019422 -52.087048 30.225989 0.527890 41.441740 24.219057 474.654423 -1.291758 -1.663464 0.311562 65.355828 5.454654 581.172637 -44.022079 52.500230 0.538907 76.726591 13.929746 315.022692 -81.638893 55.445606 0.814514 78.566677 26.408369 695.214640 10.671483 191.411145 
5 457.693056 3.511680 -10.160568 0.207658 88.307882 42.509993 1434.759927 -58.772943 25.567076 0.516311 46.602022 26.443059 481.924486 -0.677017 -1.917130 0.357182 64.008129 4.528549 510.956839 -43.481112 52.026428 0.518802 112.219881 16.671418 268.795413 -75.100645 54.829502 0.855445 77.914379 27.228073 696.195667 10.975207 190.963798 
5 451.112382 4.118013 -11.964504 0.217180 91.477107 42.876000 1399.640734 -54.459657 30.393518 0.554504 44.322000 24.031562 488.091410 -0.888317 -1.689608 0.366207 65.085651 5.632055 573.639887 -45.442773 51.197709 0.569373 73.825163 13.665972 283.959676 -79.693936 52.319552 0.875277 80.879932 26.862064 695.570762 11.917267 191.261168 
5 454.621815 3.483100 -10.749111 0.204756 89.685519 43.298785 1409.662216 -54.725609 32.095196 0.555046 45.790307 27.465586 484.163717 -1.088043 -2.120549 0.370056 63.682367 5.335757 574.464149 -48.181523 51.872542 0.569993 113.317203 17.032473 293.119610 -80.590462 58.926862 0.866228 81.728609 24.866057 696.650654 10.369393 188.205673 
5 453.655293 4.347783 -11.661543 0.209946 87.010228 42.852518 1402.131816 -56.056760 28.882012 0.538540 46.129872 25.343763 474.179023 -1.437289 -1.925658 0.352990 66.662316 5.478522 574.839664 -47.204289 54.610329 0.526231 111.764958 16.355084 294.976588 -79.086196 54.843712 0.806171 78.525120 27.641859 699.438149 9.142224 196.832937 
5 453.405192 4.263668 -10.624275 0.209298 87.175975 42.899216 1437.025390 -57.058779 30.617667 0.490585 45.208014 25.221133 501.689991 -0.999377 -1.386011 0.319363 68.037454 4.210854 509.212016 -43.561811 47.715406 0.572693 96.216656 16.717807 254.951511 -76.541899 53.800830 0.889009 81.532933 27.624924 699.851173 13.433254 178.507189 
5 442.483594 3.557402 -10.617790 0.213007 89.324836 41.420202 1416.225539 -54.526210 30.077453 0.511265 45.534821 22.292122 478.738469 -0.904066 -1.234199 0.344399 68.249260 4.698487 511.762638 -42.740050 48.122798 0.573327 91.150922 14.804927 245.512724 -79.223674 50.797773 0.873825 80.466957 28.382783 699.238546 13.760905 185.569845 
6 454.064831 3.143551 -9.854341 0.201176 89.218850 42.585368 1432.539137 -55.435157 31.403262 0.522976 50.067239 24.751603 473.654906 -1.026740 -1.663319 0.335748 69.820908 4.670670 517.465803 -46.189234 48.783995 0.593841 126.429879 17.662900 232.883289 -76.704567 55.327808 0.888741 82.022784 27.009174 692.670330 12.452961 186.561135 
6 446.252764 4.320841 -11.607272 0.211797 90.188511 44.392518 1416.242093 -55.918264 29.925173 0.530727 43.150757 26.460565 498.401252 -0.927832 -1.880845 0.364147 64.039429 5.795808 575.422395 -47.708571 50.169890 0.550284 91.878955 15.929612 275.954851 -76.221247 57.253816 0.882865 78.859062 25.824914 698.852809 11.534912 187.785072 
6 454.573566 4.746301 -12.649259 0.222658 88.685231 41.280178 1382.916071 -47.680820 31.077961 0.495012 42.130573 24.699038 495.812642 -1.933916 -1.913110 0.317017 62.217735 5.952094 582.591634 -45.437768 50.054322 0.553658 55.935047 12.373265 309.485994 -77.844965 52.943978 0.876431 80.876480 26.105358 699.609489 11.002334 180.248508 
6 459.478808 4.568389 -12.537637 0.218220 87.471414 42.305468 1386.535793 -51.978337 30.773518 0.528273 40.658271 24.624357 479.226826 -1.284049 -1.565228 0.313451 64.802637 5.384648 580.732620 -43.891514 52.445231 0.543979 72.723827 13.862496 314.270793 -81.030604 55.674842 0.821589 78.634144 26.456487 694.814397 10.786801 190.979135 
6 458.703205 3.566365 -10.251672 0.207213 88.753016 42.827893 1439.146303 -58.950855 25.415510 0.512670 45.093659 26.726034 483.674739 -0.640808 -2.012453 0.354100 63.740700 4.615140 509.832664 -43.629263 52.046177 0.520236 109.408048 16.745918 264.685546 -74.727256 55.489694 0.858441 78.795538 27.139303 695.188803 11.042661 190.197219 
6 443.935408 4.245852 -11.646807 0.212261 89.887481 42.839739 1399.341583 -55.051959 30.480956 0.561435 44.595448 24.226711 490.903925 -1.224193 -1.479389 0.368214 65.468348 5.607891 573.676090 -46.428881 51.570287 0.563007 83.366143 14.227807 288.191440 -79.297323 52.523394 0.866331 80.745813 26.521150 695.721083 11.607548 190.642979 
6 457.180495 3.464724 -10.657107 0.205205 90.078498 43.573423 1414.830838 -54.607384 32.257311 0.554256 46.046874 27.971067 486.896941 -1.035907 -2.081334 0.373448 63.632230 5.358112 572.618314 -48.246520 51.660962 0.573362 114.731301 17.378274 291.558392 -79.589518 59.841093 0.876913 81.810498 24.822848 697.210376 10.470872 187.086237 
6 454.243524 4.348648 -11.571939 0.209751 86.701981 42.814048 1405.486844 -55.842287 28.764526 0.533866 46.156485 25.724773 475.247437 -1.505452 -1.936621 0.348224 66.316861 5.475514 572.744802 -47.159379 54.544236 0.524417 113.745941 16.620902 293.604505 -78.578469 55.313629 0.810963 78.554114 27.640755 699.545458 8.944050 196.281042 
6 451.730138 4.293876 -10.884591 0.211749 87.349685 42.866490 1435.482617 -56.896423 30.319438 0.490052 45.296066 24.343925 503.332197 -0.993384 -1.226398 0.317436 68.874916 4.348729 510.588916 -43.074931 47.578704 0.575272 88.050673 15.933251 250.904921 -76.351107 52.328217 0.891309 81.756436 27.830835 699.592519 13.924989 178.327518 
6 444.568142 3.509116 -10.247744 0.214545 88.895381 40.957140 1415.372069 -54.678415 30.168556 0.515331 46.248062 22.651003 473.297262 -0.909297 -1.142098 0.345595 67.882893 4.607287 508.029341 -42.691103 48.423955 0.568646 100.151305 15.151493 249.091841 -79.766741 51.352512 0.867093 81.557628 28.307204 697.371195 13.342619 185.426349 
7 454.581122 3.077932 -10.103570 0.202520 89.626337 42.672420 1429.493192 -55.431904 31.117409 0.514252 49.467010 24.423156 476.773121 -1.076538 -1.497885 0.331119 69.754288 4.758212 521.145414 -45.885027 48.424769 0.593422 118.026186 17.186771 229.345110 -76.786555 54.546728 0.890287 81.679524 27.106789 692.928364 12.894338 185.728518 
7 447.471905 4.339777 -11.624213 0.210992 89.411955 44.419235 1418.240647 -56.521900 29.168917 0.529058 43.045661 26.133590 495.275217 -0.964467 -1.925876 0.361659 64.458236 5.716225 573.924729 -47.805659 50.507262 0.538598 95.988510 16.164049 275.847479 -76.397121 56.490324 0.867620 77.732912 25.944600 698.485159 11.156060 189.222050 
7 454.164301 4.686975 -12.518723 0.223363 88.886860 41.106238 1381.461442 -47.253562 32.059092 0.496371 41.649401 24.813637 497.383000 -1.865858 -1.797725 0.312069 62.254412 5.694986 577.298854 -45.950162 50.416376 0.567063 54.776482 12.338838 312.109300 -78.017633 53.210122 0.881886 82.384258 26.100817 699.946864 11.296116 180.026023 
7 457.497521 4.493495 -12.473885 0.218240 87.058826 42.520640 1391.745791 -51.902990 31.104435 0.524968 41.440262 24.923364 481.238590 -1.310898 -1.624162 0.308138 64.840309 5.550366 577.642272 -43.927392 52.369641 0.541732 73.263274 14.015548 311.592742 -80.898004 55.746726 0.824142 78.240486 26.552288 693.568674 10.820723 191.131685 
7 458.107205 3.584567 -10.949715 0.210174 89.230127 43.423900 1436.076114 -59.220430 24.615746 0.516524 45.128991 26.939996 490.523807 -0.599969 -1.919883 0.354245 63.852218 4.752163 522.343935 -43.562040 51.855422 0.518992 111.379587 16.991925 269.215855 -74.593753 56.006023 0.872806 78.660795 26.797165 698.071602 11.070002 192.132401 
7 444.950024 4.324644 -11.706481 0.212150 89.862188 42.911826 1401.442780 -55.286073 30.244102 0.559130 44.256880 24.228876 493.308571 -1.212486 -1.478361 0.368467 65.637518 5.589262 572.596370 -46.431098 51.460183 0.561509 81.668472 14.195859 286.399104 -79.034927 52.353312 0.870808 80.636268 26.534072 696.261372 11.680199 190.501762 
7 453.954949 3.434534 -10.761171 0.205375 90.222035 43.773198 1420.276004 -54.796406 31.677676 0.556350 46.751249 28.093532 487.171977 -0.892732 -2.211755 0.376964 62.830061 5.165058 570.060508 -48.555261 51.478109 0.569522 118.350741 17.839818 291.272662 -79.178171 60.226193 0.877481 82.359869 24.719957 697.005274 9.988979 187.115056 
7 454.656525 4.152337 -11.475352 0.208546 87.239290 42.728117 1410.516593 -55.429606 28.191587 0.533688 46.053472 25.725788 473.485220 -1.465933 -2.020124 0.351524 66.154432 5.308139 565.160232 -46.976522 54.392123 0.523538 119.027097 17.065631 292.134013 -78.192749 55.278996 0.815805 78.300337 27.634342 699.875493 8.826060 196.716610 
7 450.927559 4.350799 -10.810783 0.209770 87.645895 43.075429 1438.071281 -56.870376 30.272356 0.500787 45.724312 24.056557 500.890958 -0.988914 -1.215591 0.326344 69.299539 4.282602 506.328761 -43.388315 47.785243 0.573626 92.469156 16.072473 253.339471 -76.437995 51.483727 0.892756 82.027273 27.764994 699.835951 13.825263 180.939220 
7 447.704587 3.539833 -10.200772 0.214543 89.099545 41.071445 1417.278538 -54.879193 29.558309 0.517726 46.351534 23.017178 474.231838 -0.991024 -1.162795 0.350777 66.923192 4.662500 506.858091 -42.618695 48.622774 0.562034 102.814602 15.430517 252.860221 -79.449728 51.742807 0.867179 81.576954 28.379975 697.882974 13.172528 185.214741 
8 451.823664 2.940092 -10.082759 0.201951 89.037401 42.551183 1432.336603 -55.354149 30.995614 0.506938 48.507077 24.818139 475.313955 -0.882188 -1.672541 0.323441 69.674970 5.003314 519.748117 -45.905281 48.350546 0.590332 119.959321 17.626785 228.213663 -76.668242 55.272465 0.888770 81.115084 27.031376 692.666724 12.755981 184.621128 
8 455.335793 4.459308 -11.590268 0.210246 89.782547 44.790305 1418.388260 -56.663283 29.418131 0.534245 44.094951 26.214973 498.276867 -0.959482 -2.321718 0.370181 64.231134 5.576555 577.630588 -47.840906 50.904502 0.529897 97.815264 16.329192 278.123684 -76.131315 56.963887 0.867558 77.196421 25.765910 697.167804 10.876559 189.843517 
8 455.127703 4.569972 -12.506091 0.224091 89.268713 41.203865 1380.103450 -47.221241 31.813376 0.494189 41.300104 24.530212 500.242233 -1.822103 -1.823979 0.312037 62.052482 5.755134 578.445290 -45.876516 50.149788 0.563703 51.200773 11.955211 309.265658 -78.201547 53.004508 0.881508 82.321155 26.213194 699.824643 11.539957 180.180038 
8 455.276382 4.180268 -12.372304 0.217841 87.055857 42.271937 1388.154800 -51.847229 31.110356 0.524540 41.253386 24.768923 473.952857 -1.137959 -1.531076 0.309408 64.153414 5.614544 580.765084 -43.958084 52.552893 0.534524 74.843411 13.966696 310.986545 -81.330296 55.911485 0.814256 78.822032 26.691254 694.413486 10.482235 191.948336 
8 454.719830 3.481463 -10.761892 0.210630 89.389582 43.105623 1434.318191 -59.424673 24.398888 0.517098 46.051040 26.810833 488.983047 -0.696813 -1.861182 0.356391 64.240014 4.793716 522.597820 -43.881246 51.906392 0.521383 114.805412 17.100426 270.068405 -74.924807 55.749648 0.871853 77.831664 26.596288 698.493111 10.906051 192.348208 
8 444.583315 4.234766 -11.283342 0.214286 90.064391 42.813530 1401.668636 -55.977444 30.598951 0.558093 44.855170 24.645803 489.891621 -1.246787 -1.961390 0.366229 64.918997 5.665538 569.931773 -46.184776 51.344253 0.576355 85.494707 14.328240 288.633882 -79.144346 53.225216 0.881261 80.438937 26.251100 695.874299 11.606180 192.257373 
