#REFERENCE 3 39.9711520 -1.5822620
81   21.61   22.45   3.28   3.22  86.400    0.02   0.055  16.642  121.0 0.375  20.47 7509 53
81  -10.73   32.41   4.55   3.19  11.900    0.34   0.055  16.490  120.4 0.375  20.49 9253 54
81   -0.99   -1.35   4.32   3.09 -70.300    0.32   0.053  15.967  118.5 0.375  20.56 6589 55
81  -37.66   40.97   4.62   2.97  52.400    0.42   0.051  15.318  116.1 0.375  20.65 9938 56
81    2.65   -5.49   3.67   2.93  -5.100    0.22   0.050  15.108  115.3 0.375  20.68 6382 57
81   24.14    7.09   4.53   2.93  49.400    0.41   0.050  15.108  115.3 0.375  20.68 7136 58
81   24.00  -29.14   4.12   2.82  77.800    0.36   0.049  14.562  113.2 0.375  20.76 4544 59
81   11.74   23.81   3.00   2.82  76.900    0.06   0.049  14.562  113.2 0.375  20.76 8527 60
81  -43.93   65.55   8.40   2.79 -62.900    0.80   0.048  14.428  112.6 0.375  20.78 11710 61
81   -2.83  -43.44   4.51   2.64 -14.400    0.49   0.046  13.653  109.6 0.375  20.90 3419 62
81   -6.47   19.30   3.17   2.62 -37.000    0.19   0.045  13.527  109.1 0.375  20.92 7820 63
81   37.15   36.88   3.95   2.61  19.600    0.39   0.045  13.465  108.8 0.375  20.93 9563 64
81  -49.93  -26.76   4.25   2.58  12.100    0.46   0.044  13.342  108.3 0.375  20.95 4770 65
81   12.21   -7.87   3.25   2.57  10.900    0.23   0.044  13.280  108.1 0.375  20.96 6015 66
81  -37.39   13.14   3.12   2.57  -9.000    0.19   0.044  13.280  108.1 0.375  20.96 7788 67
81    3.03   26.55   2.58   2.55 -22.900    0.01   0.044  13.159  107.6 0.375  20.98 8604 68
81   -1.72   26.89   4.02   2.54 -80.300    0.43   0.044  13.098  107.3 0.375  20.99 8712 69
81   14.37   45.09   3.30   2.50  -4.000    0.27   0.043  12.919  106.6 0.375  21.02 10271 70
81    2.81   64.80   3.73   2.50 -87.100    0.38   0.043  12.919  106.6 0.375  21.02 11782 71
81   37.96   63.37   6.47   2.41  46.200    0.76   0.042  12.451  104.6 0.375  21.10 11718 72
81   -4.12   -8.35   2.64   2.39  52.900    0.10   0.041  12.337  104.1 0.375  21.12 6368 73
81   22.85   40.53   6.62   2.39  51.300    0.77   0.041  12.337  104.1 0.375  21.12 9995 74
81  -15.45   55.84   3.82   2.31   9.900    0.46   0.040  11.946  102.5 0.375  21.19 11238 75
81  -31.23    8.81   2.71   2.30 -42.500    0.16   0.040  11.891  102.2 0.375  21.20 7167 76
81   22.82   65.67   2.43   2.27 -23.900    0.07   0.039  11.728  101.5 0.375  21.23 11771 77
81    1.56   -8.50   6.16   2.25  40.700    0.76   0.039  11.620  101.1 0.375  21.25 5617 78
81    0.84   58.34   2.53   2.23 -21.200    0.13   0.038  11.514  100.6 0.375  21.27 11192 79
81    2.76   61.00   2.38   2.14 -11.900    0.10   0.037  11.046   98.6 0.375  21.36 11628 80
81  -16.35   22.81   2.23   2.13   9.100    0.05   0.037  10.995   98.3 0.375  21.37 8598 81
81    5.19   68.40   2.53   2.13 -81.700    0.17   0.037  10.995   98.3 0.375  21.37 12155 82
81  -24.07   32.37   2.18   2.03   0.100    0.07   0.035  10.501   96.1 0.375  21.47 9414 83
81  -31.41   -0.13   2.18   2.02 -30.700    0.08   0.035  10.404   95.6 0.375  21.49 6558 84
81   -8.95    4.95   2.22   2.01  55.300    0.10   0.035  10.356   95.4 0.375  21.50 7033 85
81   24.95  -29.39   2.03   2.00 -72.600    0.02   0.034  10.309   95.2 0.375  21.51 4695 86
81  -13.90  -20.44   3.42   2.00  44.400    0.49   0.034  10.309   95.2 0.375  21.51 5249 87
81    7.04  -26.54   4.72   1.93  -9.700    0.71   0.033   9.982   93.7 0.375  21.58 4830 88
81   -3.79   -8.46   2.49   1.93  86.600    0.25   0.033   9.982   93.7 0.375  21.58 6385 89
81   -3.13    0.01   2.98   1.93  -7.300    0.41   0.033   9.982   93.7 0.375  21.58 6772 90
81   19.84   40.31   3.30   1.88  83.500    0.51   0.032   9.710   92.4 0.375  21.64 9960 91
81   -3.15   49.72   2.54   1.84 -59.600    0.31   0.032   9.489   91.3 0.375  21.69 10794 92
81  -22.26   29.08   2.84   1.81  59.100    0.42   0.031   9.359   90.7 0.375  21.72 9043 93
81   19.50  -26.43   1.96   1.78  81.600    0.10   0.031   9.188   89.9 0.375  21.76 4970 94
81   27.14   60.38   5.37   1.76 -35.700    0.81   0.030   9.104   89.5 0.375  21.78 11625 95
81   -1.78  -13.77   2.01   1.73 -57.200    0.15   0.030   8.937   88.6 0.375  21.82 5770 96
81  -20.06   79.83   2.57   1.72 -63.800    0.38   0.030   8.855   88.2 0.375  21.84 13223 97
81  -22.03  -28.83   2.90   1.62  47.300    0.52   0.028   8.379   85.8 0.375  21.96 4760 98
