#Nsample
#Chi2
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#Redshift of 2.0
#Redshift of 3.0
#Redshift of 4.0
#Redshift of 5.0
1 262.298980 -0.702842 -0.754229 0.788594 133.740771 12.464310 1011.619345 1.838632 2.675999 1.868806 3.078798 
1 262.070252 -0.695957 -0.648855 0.677107 133.082541 11.925941 1024.388094 1.789785 2.511896 1.805433 2.918339 
1 264.862623 -0.782329 -0.836056 0.804289 134.041971 12.080642 1005.371573 1.865912 2.691968 1.872728 3.045599 
1 266.223507 -0.542373 -0.890736 0.717927 133.364643 13.130689 1032.421781 1.848598 2.652650 1.897376 3.035408 
1 259.096324 -0.759408 -0.803218 0.802079 133.734026 11.874128 998.111034 1.854965 2.705042 1.871824 3.207829 
1 263.299273 -0.803398 -0.676949 0.807803 133.946389 12.182675 1005.051040 1.838365 2.630485 1.871492 3.245106 
1 264.920994 -0.498388 -0.858290 0.693611 133.404573 10.811675 1005.470100 1.722876 2.502328 1.736010 2.793602 
1 266.062358 -0.713035 -0.717023 0.645524 133.252589 12.141649 1035.190122 1.773376 2.493805 1.790839 2.863097 
1 257.870402 -0.552267 -1.029895 0.806402 134.075737 10.796126 987.502094 1.773992 2.613104 1.800000 3.018554 
1 262.176031 -0.593557 -0.826985 0.677685 132.883629 11.944799 1024.613452 1.799417 2.514390 1.808559 2.902969 
2 263.423021 -0.810857 -0.783600 0.788234 133.180395 12.934928 1021.372809 1.881709 2.704404 1.882824 3.150312 
2 263.696127 -0.686724 -0.618274 0.750779 133.340074 12.009398 1010.553439 1.808399 2.622524 1.834205 3.044313 
2 268.706680 -0.540992 -0.704629 0.709286 133.345074 11.364527 1007.832812 1.757221 2.526456 1.773010 2.953597 
2 271.593875 -0.451663 -0.997949 0.771317 134.424793 10.384040 987.640343 1.764892 2.466138 1.729556 2.813640 
2 260.384906 -0.775806 -0.778448 0.804311 133.842178 11.814128 996.725669 1.846078 2.706405 1.868318 3.186589 
2 268.904389 -0.740798 -0.823402 0.809547 134.213374 12.418226 1012.635024 1.844300 2.636059 1.889756 3.246628 
2 258.548600 -0.523053 -0.981364 0.720896 133.610820 11.218574 1007.441019 1.781260 2.531760 1.770292 2.820228 
2 268.240016 -0.838721 -0.664976 0.644679 133.270792 11.947474 1032.885525 1.754017 2.483377 1.794905 2.829882 
2 261.355209 -0.616023 -0.944932 0.799916 133.944864 11.046361 993.494328 1.783199 2.625716 1.794994 2.997190 
2 268.653687 -0.622581 -0.757318 0.811638 133.678253 11.372465 988.371541 1.831091 2.699557 1.833715 3.145411 
3 260.646381 -0.625912 -0.739709 0.752802 133.609092 12.663293 1021.866111 1.853248 2.595201 1.872911 3.078063 
3 262.748728 -0.809019 -0.625148 0.747391 133.625739 12.363097 1016.497148 1.806428 2.616106 1.856635 3.112074 
3 261.803743 -0.583267 -0.759137 0.674246 133.357656 11.345898 1016.726658 1.755834 2.497390 1.772933 2.837019 
3 272.837304 -0.568864 -0.792748 0.770120 134.458993 11.488050 1002.036331 1.787492 2.535391 1.832451 2.995006 
3 264.087971 -0.683708 -0.869029 0.833317 133.797504 11.609291 999.402385 1.809022 2.659813 1.840104 3.142463 
3 263.385765 -0.896715 -0.854155 0.832819 133.776131 12.881264 1013.642735 1.876135 2.733733 1.930414 3.377298 
3 257.950240 -0.650293 -0.911842 0.760935 133.223905 12.773524 1020.445305 1.851558 2.675993 1.888711 3.139176 
3 265.751945 -0.773619 -0.695193 0.652317 133.455542 11.895660 1029.735360 1.778096 2.493057 1.805694 2.830228 
3 272.819267 -0.587875 -0.769016 0.797059 133.523905 10.945260 984.792077 1.827147 2.644927 1.818418 2.990782 
3 270.624924 -0.575084 -0.831142 0.803123 133.415332 10.784520 981.259023 1.800814 2.684841 1.822961 3.065762 
4 256.288714 -0.603237 -0.900085 0.783405 133.621719 12.900780 1022.852921 1.878219 2.637905 1.872740 3.090454 
4 264.339042 -0.882283 -0.627014 0.724104 133.214573 12.522521 1022.604276 1.805968 2.599784 1.856206 3.084957 
4 263.283224 -0.587233 -0.830696 0.667479 133.041404 11.637318 1023.824193 1.782549 2.517780 1.777285 2.833123 
4 257.798445 -0.612952 -0.836797 0.792733 133.780149 13.071519 1021.585462 1.897451 2.710649 1.891396 3.218885 
4 263.288641 -0.629990 -0.950507 0.844855 134.098528 11.185415 992.791302 1.811046 2.675864 1.825643 3.118157 
4 266.087916 -0.829614 -0.859183 0.827618 133.315458 12.877386 1015.802844 1.880134 2.747453 1.907252 3.346683 
4 259.906338 -0.545363 -0.879281 0.702728 133.166856 12.396646 1029.938103 1.774919 2.548759 1.829703 2.903765 
4 266.336709 -0.640809 -0.834669 0.793370 133.752344 12.930006 1017.763728 1.903381 2.710065 1.939627 3.202693 
4 265.059989 -0.589670 -0.750423 0.733628 132.945983 11.753600 1010.099053 1.823139 2.595673 1.815080 2.952463 
4 258.944977 -0.526279 -0.890500 0.784987 133.845738 11.413893 996.847281 1.808807 2.609933 1.821888 3.103947 
5 263.558040 -0.539887 -0.799253 0.755721 133.558295 12.252456 1016.412580 1.848536 2.598563 1.816171 2.964634 
5 267.187226 -0.771709 -0.626686 0.664573 133.388777 12.071125 1028.201973 1.770401 2.500818 1.802716 2.908408 
5 264.236451 -0.554795 -0.808658 0.639339 133.024053 11.189676 1021.621210 1.737207 2.455288 1.753115 2.744003 
5 258.256810 -0.598828 -0.825129 0.767208 133.855597 13.080145 1025.502801 1.896893 2.687431 1.897986 3.129835 
5 261.686863 -0.656167 -0.961557 0.851654 133.882297 11.497965 995.627228 1.856151 2.709317 1.853537 3.171487 
5 260.317723 -0.704329 -0.880937 0.798140 133.390138 12.994066 1016.225017 1.908283 2.759336 1.928552 3.305980 
5 267.452364 -0.564309 -0.881332 0.733146 133.684784 12.826821 1030.097932 1.804691 2.614872 1.883734 3.028269 
5 264.914828 -0.487672 -0.794271 0.721857 133.401633 12.872978 1028.393071 1.849265 2.686754 1.860071 2.972803 
5 262.974572 -0.633944 -0.898712 0.747120 133.799903 11.935810 1014.629024 1.779433 2.531597 1.809242 2.993130 
5 256.220534 -0.510366 -1.002648 0.791661 133.815917 11.452109 997.536919 1.813997 2.598765 1.820169 3.083241 
6 267.517950 -0.830137 -0.912929 0.845394 133.782338 12.879781 1015.403953 1.907476 2.753459 1.955999 3.319235 
6 265.528868 -0.652615 -0.614147 0.673073 133.375977 12.172782 1026.825559 1.783546 2.550297 1.810838 2.948119 
6 265.035573 -0.544056 -0.856532 0.652040 132.981026 11.003534 1016.691934 1.735071 2.423673 1.744904 2.759702 
6 261.214868 -0.641734 -0.844394 0.789582 133.445411 11.965181 1006.113422 1.817701 2.669479 1.842040 3.138945 
6 265.297658 -0.575060 -1.016620 0.852389 133.742455 10.992955 990.691662 1.833327 2.677837 1.820070 3.125396 
6 258.440929 -0.673555 -0.808759 0.771862 133.604098 12.843757 1018.506914 1.883873 2.708039 1.891331 3.209634 
6 274.021138 -0.414676 -0.852649 0.825752 133.642981 11.500990 994.550309 1.852446 2.723015 1.824116 3.074047 
6 265.473059 -0.574568 -0.793392 0.726634 133.084782 12.647819 1025.455397 1.814652 2.676958 1.848287 2.987410 
