Field,IAU,RA,Dec,F350,e_F350
CS-Abell-370,2HERMES S350 SF J023938.2-013120,39.90948,-1.5222712,28.876945,0.8551279
CS-Abell-370,2HERMES S350 SF J023938.2-013743,39.9095,-1.6287566,5.830611,0.84707767
CS-Abell-370,2HERMES S350 SF J023938.6-013154,39.910973,-1.531782,9.708143,0.7730176
CS-Abell-370,2HERMES S350 SF J023938.7-013326,39.911564,-1.5572549,16.688068,0.97023785
CS-Abell-370,2HERMES S350 SF J023938.9-013827,39.91236,-1.6408927,42.112953,0.9419525
CS-Abell-370,2HERMES S350 SF J023938.9-014440,39.912098,-1.7445259,25.554377,1.5517157
CS-Abell-370,2HERMES S350 SF J023939.1-013531,39.913044,-1.5920502,24.218182,0.7503404
CS-Abell-370,2HERMES S350 SF J023939.2-012956,39.91361,-1.4989462,13.199978,0.95547533
CS-Abell-370,2HERMES S350 SF J023939.2-014351,39.91371,-1.730997,11.420075,1.3333232
CS-Abell-370,2HERMES S350 SF J023939.6-013027,39.915306,-1.5075812,28.522589,0.8950754
CS-Abell-370,2HERMES S350 SF J023939.7-012923,39.915653,-1.4899237,12.285247,1.0422972
CS-Abell-370,2HERMES S350 SF J023939.8-012807,39.916145,-1.4688818,25.818928,1.3531665
CS-Abell-370,2HERMES S350 SF J023939.8-014225,39.91622,-1.7070916,4.9309664,1.1022942
CS-Abell-370,2HERMES S350 SF J023940.0-013121,39.916676,-1.5227611,27.79048,0.8314183
CS-Abell-370,2HERMES S350 SF J023940.0-013336,39.916733,-1.5601486,7.647262,1.1135784
CS-Abell-370,2HERMES S350 SF J023940.0-013351,39.917034,-1.5644374,21.564686,0.9249299
CS-Abell-370,2HERMES S350 SF J023940.4-013722,39.918716,-1.6228203,26.172756,0.78515947
CS-Abell-370,2HERMES S350 SF J023940.5-013757,39.91886,-1.6325611,2.5612788,0.7974458
CS-Abell-370,2HERMES S350 SF J023940.6-013917,39.91956,-1.6549302,13.385799,0.86010754
CS-Abell-370,2HERMES S350 SF J023940.8-013219,39.920242,-1.5388308,9.455317,0.72010213
CS-Abell-370,2HERMES S350 SF J023941.2-013850,39.921734,-1.6474369,39.98598,0.99143755
CS-Abell-370,2HERMES S350 SF J023941.4-013134,39.92265,-1.5262665,13.967609,0.7779166
CS-Abell-370,2HERMES S350 SF J023941.7-014319,39.924065,-1.7221797,11.081875,1.2690045
CS-Abell-370,2HERMES S350 SF J023941.9-012746,39.924587,-1.4629399,22.693405,1.7004132
CS-Abell-370,2HERMES S350 SF J023942.3-013848,39.926254,-1.6468953,17.252106,0.9947988
CS-Abell-370,2HERMES S350 SF J023942.8-013001,39.92853,-1.5004944,14.729908,0.8975685
CS-Abell-370,2HERMES S350 SF J023943.0-014448,39.929363,-1.7467935,36.7839,1.7067657
CS-Abell-370,2HERMES S350 SF J023943.2-013444,39.930275,-1.5790097,5.377566,0.68120456
CS-Abell-370,2HERMES S350 SF J023943.4-012746,39.931087,-1.4628971,8.718449,1.4669672
CS-Abell-370,2HERMES S350 SF J023943.7-013900,39.93229,-1.6501713,32.422485,0.85125935
CS-Abell-370,2HERMES S350 SF J023943.7-014042,39.93211,-1.6783493,16.898888,0.91879606
CS-Abell-370,2HERMES S350 SF J023943.8-012924,39.93253,-1.4900185,2.9611552,0.98059607
CS-Abell-370,2HERMES S350 SF J023943.8-013253,39.93281,-1.5482997,13.285714,0.719255
CS-Abell-370,2HERMES S350 SF J023944.0-013327,39.933533,-1.5575342,8.953819,0.6794498
CS-Abell-370,2HERMES S350 SF J023944.2-013608,39.93426,-1.6022725,2.1278255,0.70302415
CS-Abell-370,2HERMES S350 SF J023944.2-014118,39.934444,-1.6885761,17.769297,0.96292174
CS-Abell-370,2HERMES S350 SF J023944.4-014436,39.93501,-1.7433913,13.029178,1.6925026
CS-Abell-370,2HERMES S350 SF J023944.6-013522,39.936,-1.5896554,10.107163,0.69528973
CS-Abell-370,2HERMES S350 SF J023944.8-014149,39.937077,-1.6971318,22.423674,1.0232624
CS-Abell-370,2HERMES S350 SF J023945.1-013810,39.938145,-1.636204,2.3677497,0.7428675
CS-Abell-370,2HERMES S350 SF J023945.2-014409,39.938465,-1.7359848,8.59694,1.5302715
CS-Abell-370,2HERMES S350 SF J023945.4-013211,39.939426,-1.5363942,3.648234,0.8020053
CS-Abell-370,2HERMES S350 SF J023945.5-013732,39.93993,-1.6255778,21.117846,0.6898281
CS-Abell-370,2HERMES S350 SF J023945.6-012922,39.940105,-1.489511,3.6900826,1.0115893
CS-Abell-370,2HERMES S350 SF J023945.6-013244,39.94033,-1.5455685,43.056427,0.67985046
CS-Abell-370,2HERMES S350 SF J023945.7-013653,39.940613,-1.6147268,10.170788,0.6943455
CS-Abell-370,2HERMES S350 SF J023945.8-013028,39.941196,-1.5078212,5.1003556,0.8372291
CS-Abell-370,2HERMES S350 SF J023945.8-013934,39.940975,-1.6596664,7.838075,0.8641497
CS-Abell-370,2HERMES S350 SF J023945.9-013328,39.941265,-1.558002,23.602087,0.71153694
CS-Abell-370,2HERMES S350 SF J023946.0-013840,39.94199,-1.6445227,39.2406,0.7573233
CS-Abell-370,2HERMES S350 SF J023946.0-014224,39.941742,-1.7068201,14.374088,1.1468867
CS-Abell-370,2HERMES S350 SF J023946.0-014247,39.941822,-1.7131051,6.0563917,1.3731006
CS-Abell-370,2HERMES S350 SF J023946.5-014116,39.94399,-1.6877888,21.926838,1.0400677
CS-Abell-370,2HERMES S350 SF J023946.6-013524,39.94417,-1.5902749,15.354783,0.6586561
CS-Abell-370,2HERMES S350 SF J023946.7-013218,39.9446,-1.538531,14.506093,0.7761662
CS-Abell-370,2HERMES S350 SF J023946.9-014055,39.945583,-1.6822189,18.501577,1.0523852
CS-Abell-370,2HERMES S350 SF J023947.2-013759,39.947044,-1.6331182,19.352182,0.74132746
CS-Abell-370,2HERMES S350 SF J023947.5-013333,39.947987,-1.5592134,28.645662,0.7129824
CS-Abell-370,2HERMES S350 SF J023947.6-013557,39.948494,-1.5993098,7.178647,0.71610516
CS-Abell-370,2HERMES S350 SF J023947.7-014012,39.948936,-1.6700097,12.9319,0.8846445
CS-Abell-370,2HERMES S350 SF J023948.2-013846,39.950905,-1.6461817,26.327116,0.8328447
CS-Abell-370,2HERMES S350 SF J023948.3-012927,39.951332,-1.4908619,8.965817,1.051391
CS-Abell-370,2HERMES S350 SF J023948.5-013243,39.952217,-1.5454202,14.954131,0.6898472
CS-Abell-370,2HERMES S350 SF J023948.9-013344,39.953785,-1.562362,16.250546,0.6893005
CS-Abell-370,2HERMES S350 SF J023948.9-013606,39.95395,-1.6017033,4.8468623,0.71137863
CS-Abell-370,2HERMES S350 SF J023948.9-013702,39.953903,-1.6173596,6.365026,0.6790024
CS-Abell-370,2HERMES S350 SF J023948.9-014439,39.9539,-1.7444104,20.250366,1.6755971
CS-Abell-370,2HERMES S350 SF J023949.0-012753,39.95457,-1.4647557,8.181163,1.2124852
CS-Abell-370,2HERMES S350 SF J023949.0-013751,39.954422,-1.6310623,21.942276,0.739456
CS-Abell-370,2HERMES S350 SF J023949.2-012822,39.955128,-1.4729692,22.037582,1.040425
CS-Abell-370,2HERMES S350 SF J023949.4-013154,39.955925,-1.5318888,14.076254,0.75159127
CS-Abell-370,2HERMES S350 SF J023949.4-013855,39.95618,-1.6486747,14.75258,0.8511723
CS-Abell-370,2HERMES S350 SF J023949.5-013540,39.956326,-1.5947183,22.706924,0.65994567
CS-Abell-370,2HERMES S350 SF J023949.7-013420,39.95712,-1.5724444,9.589037,0.6314813
CS-Abell-370,2HERMES S350 SF J023949.8-012721,39.95767,-1.4560438,4.616136,1.2849213
CS-Abell-370,2HERMES S350 SF J023949.8-012900,39.95787,-1.4835073,13.186935,0.9491144
CS-Abell-370,2HERMES S350 SF J023950.2-014428,39.959457,-1.7412585,14.07195,1.6487823
CS-Abell-370,2HERMES S350 SF J023950.6-013922,39.961205,-1.6561385,1.7730694,0.8342187
CS-Abell-370,2HERMES S350 SF J023950.7-013741,39.961388,-1.628156,14.570212,0.73126316
CS-Abell-370,2HERMES S350 SF J023950.8-013223,39.961914,-1.5399162,8.219117,0.82289743
CS-Abell-370,2HERMES S350 SF J023951.0-013352,39.96278,-1.5645552,11.980878,0.6607888
CS-Abell-370,2HERMES S350 SF J023951.4-013444,39.964188,-1.5791425,9.559529,0.63260716
CS-Abell-370,2HERMES S350 SF J023951.5-013209,39.96476,-1.5358721,38.065727,1.2438537
CS-Abell-370,2HERMES S350 SF J023951.6-013548,39.965176,-1.596716,8.804573,0.8608586
CS-Abell-370,2HERMES S350 SF J023951.9-013030,39.966373,-1.5083585,17.281342,0.8805332
CS-Abell-370,2HERMES S350 SF J023952.0-012732,39.966843,-1.4589769,4.7842174,1.2105739
CS-Abell-370,2HERMES S350 SF J023952.0-013601,39.966763,-1.6004837,72.86933,0.84810895
CS-Abell-370,2HERMES S350 SF J023952.1-014251,39.967106,-1.714435,10.721951,1.4289616
CS-Abell-370,2HERMES S350 SF J023952.1-014334,39.967167,-1.726157,23.939562,1.4175347
CS-Abell-370,2HERMES S350 SF J023952.3-013208,39.968098,-1.5356268,83.03304,1.1097028
CS-Abell-370,2HERMES S350 SF J023952.4-013337,39.968628,-1.5604098,10.049615,0.6680092
CS-Abell-370,2HERMES S350 SF J023952.8-013747,39.970173,-1.629896,22.20508,0.7388991
CS-Abell-370,2HERMES S350 SF J023952.9-012756,39.970642,-1.4656637,14.13351,1.0456868
CS-Abell-370,2HERMES S350 SF J023953.0-013507,39.97086,-1.5854739,37.758736,0.71964866
CS-Abell-370,2HERMES S350 SF J023953.4-012520,39.972668,-1.422366,17.065336,1.6010497
CS-Abell-370,2HERMES S350 SF J023953.7-013854,39.973785,-1.6485537,2.1495955,0.8214102
CS-Abell-370,2HERMES S350 SF J023954.1-013212,39.975594,-1.5367444,7.4092817,0.6984751
CS-Abell-370,2HERMES S350 SF J023954.1-013322,39.97573,-1.5562351,23.204365,0.8730127
CS-Abell-370,2HERMES S350 SF J023954.1-013531,39.97573,-1.5920469,9.168549,0.6564442
CS-Abell-370,2HERMES S350 SF J023954.2-013139,39.97585,-1.5276444,19.87003,0.71708
CS-Abell-370,2HERMES S350 SF J023954.4-013336,39.976902,-1.5600208,24.211006,0.8323489
CS-Abell-370,2HERMES S350 SF J023954.6-013458,39.977722,-1.5828967,13.531096,0.6547056
CS-Abell-370,2HERMES S350 SF J023954.8-012818,39.97868,-1.4719142,11.1615505,1.0217941
CS-Abell-370,2HERMES S350 SF J023955.5-012648,39.981434,-1.4467758,10.167964,1.2376522
CS-Abell-370,2HERMES S350 SF J023956.1-013707,39.98405,-1.6187198,19.105751,0.7693454
CS-Abell-370,2HERMES S350 SF J023956.4-013139,39.985397,-1.527508,65.182205,0.7106032
CS-Abell-370,2HERMES S350 SF J023956.6-012548,39.98601,-1.4301518,18.31947,1.4269447
CS-Abell-370,2HERMES S350 SF J023956.8-013344,39.987053,-1.5622278,2.6763203,0.63722247
CS-Abell-370,2HERMES S350 SF J023956.9-012611,39.98712,-1.4365715,14.795987,1.4041091
CS-Abell-370,2HERMES S350 SF J023957.1-012928,39.98827,-1.4911686,28.811014,0.86598736
CS-Abell-370,2HERMES S350 SF J023957.3-013619,39.98893,-1.605489,7.7784295,0.6787541
CS-Abell-370,2HERMES S350 SF J023957.5-013700,39.989773,-1.6166992,26.580523,0.8048149
CS-Abell-370,2HERMES S350 SF J023957.5-013722,39.9898,-1.6230246,13.25137,0.80612504
CS-Abell-370,2HERMES S350 SF J023957.8-012648,39.991123,-1.4467163,8.622507,1.1760151
CS-Abell-370,2HERMES S350 SF J023957.9-013459,39.99148,-1.5830802,17.621552,0.67365056
CS-Abell-370,2HERMES S350 SF J023957.9-013901,39.991302,-1.6504078,8.327694,0.9151996
CS-Abell-370,2HERMES S350 SF J023957.9-014018,39.991493,-1.6717026,5.2299666,1.0835123
CS-Abell-370,2HERMES S350 SF J023958.0-013424,39.991974,-1.5734673,18.746532,0.8173152
CS-Abell-370,2HERMES S350 SF J023958.1-013233,39.992477,-1.5427648,37.348896,0.6769642
CS-Abell-370,2HERMES S350 SF J023958.2-013014,39.99262,-1.504034,12.255112,0.7679916
CS-Abell-370,2HERMES S350 SF J023958.2-014140,39.992767,-1.6946849,16.173557,1.3755617
CS-Abell-370,2HERMES S350 SF J023958.3-012853,39.993122,-1.481626,15.595113,0.9598282
CS-Abell-370,2HERMES S350 SF J023958.3-013126,39.993042,-1.5239443,13.237472,0.7281391
CS-Abell-370,2HERMES S350 SF J023958.5-013305,39.99408,-1.5514817,20.172606,0.6612316
CS-Abell-370,2HERMES S350 SF J023958.5-013534,39.993946,-1.5930091,11.952588,0.6613547
CS-Abell-370,2HERMES S350 SF J023958.6-013439,39.994377,-1.5777689,12.087689,0.8003147
CS-Abell-370,2HERMES S350 SF J023959.1-012815,39.996464,-1.4708656,15.991694,1.0233805
CS-Abell-370,2HERMES S350 SF J023959.3-013618,39.99727,-1.6051886,15.70056,0.7136279
CS-Abell-370,2HERMES S350 SF J023959.5-014017,39.998333,-1.6714383,12.521796,1.1398888
CS-Abell-370,2HERMES S350 SF J023959.6-013155,39.998455,-1.5321375,9.405196,0.7669614
CS-Abell-370,2HERMES S350 SF J023959.9-013817,39.999897,-1.6381412,10.693775,0.8217045
CS-Abell-370,2HERMES S350 SF J024000.1-013638,40.0007,-1.6108313,14.863298,0.7417193
CS-Abell-370,2HERMES S350 SF J024000.2-013952,40.00094,-1.6646708,27.491774,1.0500795
CS-Abell-370,2HERMES S350 SF J024000.2-014049,40.000916,-1.6803944,10.794405,1.287514
CS-Abell-370,2HERMES S350 SF J024000.3-013546,40.001457,-1.5961254,13.457022,0.7078851
CS-Abell-370,2HERMES S350 SF J024000.3-013749,40.001606,-1.630492,6.9981403,0.7961519
CS-Abell-370,2HERMES S350 SF J024000.6-013124,40.00269,-1.5235876,9.415129,0.835161
CS-Abell-370,2HERMES S350 SF J024000.8-013145,40.00371,-1.5291728,14.249446,0.87836576
CS-Abell-370,2HERMES S350 SF J024000.8-013702,40.0034,-1.6174928,12.94832,0.7570737
CS-Abell-370,2HERMES S350 SF J024000.9-012428,40.00402,-1.4077878,11.173848,1.8049754
CS-Abell-370,2HERMES S350 SF J024000.9-012736,40.003902,-1.4601201,14.583853,1.0949845
CS-Abell-370,2HERMES S350 SF J024000.9-013352,40.004036,-1.5646791,4.3382945,0.67184925
CS-Abell-370,2HERMES S350 SF J024001.0-013059,40.00429,-1.5165071,10.596811,0.80986816
CS-Abell-370,2HERMES S350 SF J024001.8-013534,40.00769,-1.5930214,5.540649,0.7112081
CS-Abell-370,2HERMES S350 SF J024002.0-013208,40.008537,-1.5358279,6.726728,0.85858506
CS-Abell-370,2HERMES S350 SF J024002.2-012834,40.009357,-1.4761361,28.91386,0.9964533
CS-Abell-370,2HERMES S350 SF J024002.4-013805,40.010403,-1.6349472,8.334133,0.81166637
CS-Abell-370,2HERMES S350 SF J024002.4-013900,40.01032,-1.650209,21.5166,0.94886553
CS-Abell-370,2HERMES S350 SF J024002.7-013223,40.01132,-1.5397396,24.867153,0.86486435
CS-Abell-370,2HERMES S350 SF J024002.9-013119,40.012222,-1.522012,14.53427,0.7673151
CS-Abell-370,2HERMES S350 SF J024002.9-013939,40.012283,-1.6610781,22.193335,1.1089782
CS-Abell-370,2HERMES S350 SF J024003.0-012440,40.012802,-1.4113041,12.495066,1.7842253
CS-Abell-370,2HERMES S350 SF J024003.0-013705,40.01264,-1.6180655,7.0540977,0.7188147
CS-Abell-370,2HERMES S350 SF J024003.2-013047,40.013523,-1.5130765,18.933172,0.7828181
CS-Abell-370,2HERMES S350 SF J024003.3-013917,40.014107,-1.6547304,39.49965,1.0661494
CS-Abell-370,2HERMES S350 SF J024003.5-014030,40.014816,-1.6750869,20.084549,1.2403196
CS-Abell-370,2HERMES S350 SF J024003.6-012512,40.015266,-1.4201212,24.80466,1.6468675
CS-Abell-370,2HERMES S350 SF J024003.6-013014,40.015034,-1.5039146,6.279151,0.8595765
CS-Abell-370,2HERMES S350 SF J024003.6-013340,40.015396,-1.5611652,7.2215657,0.7074405
CS-Abell-370,2HERMES S350 SF J024003.9-013407,40.016605,-1.5688746,17.697668,0.7021053
CS-Abell-370,2HERMES S350 SF J024004.1-013609,40.017303,-1.6025577,10.567563,0.7051932
CS-Abell-370,2HERMES S350 SF J024004.1-013641,40.01736,-1.6116266,2.9320183,0.7316082
CS-Abell-370,2HERMES S350 SF J024004.2-012653,40.01781,-1.4481751,16.068338,1.2877595
CS-Abell-370,2HERMES S350 SF J024004.4-012813,40.018417,-1.470538,21.688738,1.0453227
CS-Abell-370,2HERMES S350 SF J024004.6-013255,40.019352,-1.5487511,9.951993,0.7816845
CS-Abell-370,2HERMES S350 SF J024004.8-013819,40.02006,-1.6387691,9.053116,0.8476215
CS-Abell-370,2HERMES S350 SF J024004.9-012851,40.020584,-1.4808617,16.892612,1.1397452
CS-Abell-370,2HERMES S350 SF J024005.2-012711,40.02169,-1.4533288,16.470177,1.2008895
CS-Abell-370,2HERMES S350 SF J024005.5-013900,40.023132,-1.6501118,3.2422967,0.91338557
CS-Abell-370,2HERMES S350 SF J024005.6-013325,40.023426,-1.5571897,8.242425,0.7204173
CS-Abell-370,2HERMES S350 SF J024005.7-013154,40.024094,-1.5317284,13.424274,0.80949974
CS-Abell-370,2HERMES S350 SF J024005.8-012535,40.02431,-1.4264045,17.98406,1.6728175
CS-Abell-370,2HERMES S350 SF J024005.9-012858,40.02481,-1.4827881,26.89735,1.2205766
CS-Abell-370,2HERMES S350 SF J024005.9-013001,40.024605,-1.500462,7.8583694,0.9201291
CS-Abell-370,2HERMES S350 SF J024005.9-013630,40.024773,-1.6083585,14.377065,0.75336653
CS-Abell-370,2HERMES S350 SF J024006.0-013250,40.02523,-1.5474311,9.25983,0.7994372
CS-Abell-370,2HERMES S350 SF J024006.1-013105,40.02557,-1.5181448,7.8032537,0.8571718
CS-Abell-370,2HERMES S350 SF J024006.1-014139,40.025784,-1.6942933,27.653,1.590742
CS-Abell-370,2HERMES S350 SF J024006.2-012608,40.02613,-1.4357762,25.678202,1.2938757
CS-Abell-370,2HERMES S350 SF J024006.6-013028,40.02756,-1.5079528,13.3770485,0.95960844
CS-Abell-370,2HERMES S350 SF J024006.7-013658,40.028294,-1.6162224,10.196941,0.76899654
CS-Abell-370,2HERMES S350 SF J024006.7-014013,40.028275,-1.6705128,23.127028,1.1798698
CS-Abell-370,2HERMES S350 SF J024006.8-012806,40.02866,-1.4684262,8.970952,1.124046
CS-Abell-370,2HERMES S350 SF J024006.8-012831,40.028355,-1.4754955,12.902096,1.1208392
CS-Abell-370,2HERMES S350 SF J024006.9-013734,40.028996,-1.626227,0,0.8521879
