#REFERENCE 0 39.9711520 -1.5822620
1 39.9708033 -1.5824348 0.0000 0.0000 -101.37 0.00
1 39.970803 -1.582435 0.0000 0.0000 -101.37 0.00
1 39.9708033 -1.5824348 0.0000 0.0000 -101.37 0.00
1 39.9708033 -1.5824348 4.5605 3.4949 -101.37 300.59
2 39.9707305 -1.5746909 0.0000 0.0000 -96.08 0.00
2 39.970730 -1.574691 0.0000 0.0000 -96.08 0.00
2 39.9707305 -1.5746909 0.0000 0.0000 -96.08 0.00
2 39.9707305 -1.5746909 10.3950 7.5693 -96.08 1314.90
3 39.9711559 -1.5822553 0.0000 0.0000 -81.90 0.00
3 39.971156 -1.582255 0.0000 0.0000 -81.90 0.00
3 39.9711559 -1.5822553 0.0000 0.0000 -81.90 0.00
3 39.9711559 -1.5822553 1.2066 0.8893 -81.90 1.11
4 39.9689500 -1.5849742 0.0000 0.0000 25.70 0.00
4 39.968950 -1.584974 0.0000 0.0000 25.70 0.00
4 39.9689500 -1.5849742 0.0000 0.0000 25.70 0.00
4 39.9689500 -1.5849742 0.8548 0.6551 25.70 0.22
