0.1 -6.147176297078047e-06 -0.001661043779592108
0.1047615752789665 -6.745281592328317e-06 -0.001822659297385016
0.1097498765493056 -7.401448797098746e-06 -0.001999963868001339
0.1149756995397736 -8.121287310726301e-06 -0.002194473221172197
0.1204503540258782 -8.910942938379394e-06 -0.002407848030181097
0.126185688306602 -9.777148029960793e-06 -0.002641907460021463
0.1321941148466029 -1.072727612014563e-05 -0.002898643931817045
0.1384886371393873 -1.17694013162932e-05 -0.003180239170177125
0.1450828778495939 -1.291236291460317e-05 -0.003489081663288614
0.1519911082952934 -1.416583549357551e-05 -0.003827785603044004
0.1592282793341092 -1.554040500348382e-05 -0.004199211445367
0.1668100537200058 -1.704765112695394e-05 -0.004606488165069084
0.1747528400007684 -1.870023641095116e-05 -0.005053037340425229
0.1830738280295368 -2.051200249443429e-05 -0.005542599155087366
0.1917910261672488 -2.249807384107109e-05 -0.006079260427959151
0.2009233002565046 -2.467496935761747e-05 -0.006667484773875516
0.210490414451202 -2.70607221323715e-05 -0.007312144958427805
0.2205130739903045 -2.967500770334063e-05 -0.008018557557623925
0.2310129700083159 -3.253928082532184e-05 -0.008792519914060853
0.2420128264794381 -3.567692108607178e-05 -0.009640349484231755
0.2535364493970111 -3.911338698659086e-05 -0.01056892547294236
0.2656087782946685 -4.287637859339355e-05 -0.01158573278398499
0.2782559402207123 -4.699600793376115e-05 -0.01269890806306318
0.2915053062825175 -5.150497670367706e-05 -0.01391728771669439
0.3053855508833414 -5.643875988551325e-05 -0.01525045752800118
0.3199267137797381 -6.183579390382242e-05 -0.01670880349875538
0.335160265093884 -6.773766711063513e-05 -0.01830356332088336
0.3511191734215129 -7.418930977836206e-05 -0.0200468777149203
0.3678379771828631 -8.123918018628692e-05 -0.02195184071290367
0.3853528593710527 -8.893944190805459e-05 -0.02403254756366588
0.4037017258596552 -9.734612703783624e-05 -0.02630413883858193
0.4229242874389496 -0.0001065192776539582 -0.02878283865680799
0.4430621457583877 -0.0001165230574443837 -0.03148598484788014
0.4641588833612775 -0.000127425822114045 -0.03443204797665453
0.486260158006535 -0.0001393001363572934 -0.03764063592947526
0.5094138014816375 -0.000152222721273475 -0.04113247970520644
0.5336699231206306 -0.0001662743142387517 -0.04492939555084885
0.5590810182512219 -0.0001815394190162361 -0.0490542174381786
0.5857020818056662 -0.0001981059205762287 -0.05353069298336652
0.6135907273413168 -0.0002160645346522702 -0.05838333471015143
0.6428073117284315 -0.0002355080572868417 -0.06363721726771934
0.6734150657750815 -0.0002565303748407109 -0.06931770992286941
0.7054802310718636 -0.0002792251893016785 -0.07545013212252322
0.7390722033525771 -0.0003036844083769189 -0.08205931847657662
0.7742636826811262 -0.0003299961446507094 -0.08916907810533856
0.8111308307896862 -0.0003582422622593138 -0.09680153172045629
0.8497534359086433 -0.0003884954066140167 -0.104976309018997
0.8902150854450375 -0.0004208154477229302 -0.1137095876245968
