#Nsample
# Chi2
#O1 : x
#O1 : y
#O1 : emass
#O1 : theta
#O1 : rc
#O1 : sigma
#O1 : rcut
#O2 : x
#O2 : y
#O2 : emass
#O2 : theta
#O2 : rc
#O2 : sigma
#O2 : rcut
#O3 : rc
#O3 : sigma
#O3 : rcut
#O4 : rc
#O4 : sigma
#O4 : rcut
#O5 : rc
#O5 : sigma
#O5 : rcut
# Redshift of c13.0
# Redshift of c12.0
# Redshift of c11.0
# Redshift of c10.0
# Pot rcut
# Pot sigma
1 268.594869 2.544529 22.366582 0.061665 38.749353 20.458003 697.450215 231.647315 -15.945249 -21.307108 0.393096 9.331729 48.283131 1092.586375 148.750875 1.440857 495.976958 161.614845 0.360556 470.277235 0.379226 0.756907 267.554153 82.319174 1.931268 1.458528 2.094640 2.208238 2.077212 200.509922 
1 262.100424 3.285018 21.498982 0.076197 38.674595 20.403751 694.151765 263.371245 -16.599527 -21.447433 0.385226 9.136184 46.337817 1063.986062 174.119880 1.645130 498.421477 161.740607 0.378647 444.367152 0.540096 0.938274 276.761651 61.756821 1.964531 1.908311 2.111710 1.839169 1.768269 209.238531 
1 265.485345 3.441867 21.269866 0.070258 38.030311 20.163904 687.108512 241.880393 -18.063752 -22.376327 0.378549 8.409663 46.194767 1068.751949 204.958099 1.664947 502.174354 159.013553 0.378190 451.223148 0.471440 0.358693 272.779439 61.846346 1.874242 1.692207 2.050963 1.691629 1.752523 200.841292 
1 260.616548 2.747511 21.622028 0.071930 37.792306 20.226216 696.510281 262.052827 -16.845115 -21.948593 0.388444 9.050174 46.503637 1065.762533 178.648511 1.587780 497.786073 163.383105 0.384506 428.959156 0.568267 0.901898 275.538281 63.185668 1.908540 1.680008 2.132663 1.950529 1.824595 207.853479 
1 271.272444 3.045490 21.676746 0.067677 39.562788 20.074950 681.013244 390.788577 -18.243572 -22.226222 0.383667 9.334516 47.173234 1060.753701 212.744545 1.781896 504.795154 161.833960 0.640286 440.069610 0.541806 0.594112 265.852000 93.587781 1.868918 1.911744 2.000511 2.247377 2.045033 194.005098 
1 267.179988 2.919982 22.666697 0.080795 39.203605 20.432381 687.439558 279.192411 -14.961967 -20.665056 0.387748 9.355666 46.569600 1063.524639 186.367576 1.661039 499.226901 164.768805 0.505006 427.982544 0.593775 1.374781 287.308632 73.885225 1.866438 1.217039 2.114806 2.217225 1.886144 208.315170 
1 267.187607 3.395693 21.210257 0.066540 37.992293 20.079312 694.589813 253.855374 -17.468233 -21.898994 0.393272 9.414408 47.329066 1071.598065 167.268608 1.522293 497.482986 165.372142 0.405110 435.096136 0.556990 0.711672 270.977921 66.126460 1.961184 2.229010 2.122503 1.816558 1.782109 204.765091 
1 268.933595 3.308343 21.772354 0.091710 37.965166 20.266997 688.279884 284.628498 -16.663950 -21.480956 0.382441 8.434997 46.262905 1063.022824 191.930278 1.605302 500.936323 160.175697 0.393817 437.630937 0.517264 1.058766 280.228255 61.719181 1.799195 1.165978 2.025643 2.080075 1.796710 205.243106 
1 274.011492 3.125725 22.644701 0.073058 38.362823 20.638725 696.768003 322.945911 -16.820265 -21.624798 0.379078 8.336081 47.594785 1075.562470 194.176847 1.669079 497.866541 156.451931 0.476436 454.830365 0.482948 0.638371 273.268157 79.789638 2.116095 1.351618 1.977467 2.565561 2.177927 194.248487 
1 270.988462 2.764137 22.699959 0.089669 36.752813 20.024063 700.486580 453.024638 -13.948689 -21.113584 0.398540 8.634230 48.922725 1082.269978 165.711198 1.668313 492.860694 158.955607 0.449585 416.739612 0.586832 1.116127 290.921772 60.455337 2.075943 2.731186 2.041294 3.024522 1.789734 206.341464 
2 265.200816 2.437337 22.190161 0.061049 38.561416 20.352019 698.586834 202.309500 -16.065446 -21.279715 0.397860 9.804771 48.362071 1095.826427 145.633646 1.410842 494.881542 164.671963 0.326471 471.230145 0.390861 0.730597 266.651720 78.616850 1.963911 1.840940 2.146192 2.061159 2.008518 200.846891 
2 263.226299 3.107572 21.005472 0.077099 38.605323 20.301700 692.453460 266.927380 -16.634153 -21.567016 0.384946 9.180864 46.141085 1062.061462 174.623229 1.649996 499.033024 162.023151 0.363035 442.753401 0.533349 0.967071 277.571170 57.856674 1.903959 1.841270 2.115291 1.739696 1.696174 209.557199 
2 270.739631 3.491943 21.018321 0.071122 37.914722 20.207970 688.262654 233.788399 -18.270449 -22.607957 0.379108 8.512641 46.236244 1068.201276 202.540958 1.648506 502.077745 159.774566 0.363356 451.860301 0.458102 0.370279 272.737973 59.390395 1.894044 1.873620 2.054317 1.636644 1.723763 201.748292 
2 258.715647 2.865166 21.229884 0.070591 37.819213 20.229515 695.983794 249.001893 -17.366780 -22.086486 0.391053 9.192034 46.495227 1065.282531 176.449345 1.585488 497.416116 164.493975 0.368635 432.890202 0.571601 0.862378 274.737875 62.401757 1.922462 1.843261 2.144993 1.849705 1.798688 208.712186 
2 268.630578 3.020455 21.592716 0.066885 39.484946 20.069657 681.463716 387.395897 -18.467103 -22.376100 0.387349 9.501545 47.505442 1063.161732 215.461815 1.797785 504.833880 163.154307 0.651603 442.297084 0.557149 0.565682 264.929803 96.088614 1.902843 1.988778 2.011493 2.227689 2.062170 193.361061 
2 269.295918 2.826079 20.835919 0.057656 38.119333 20.333888 704.518045 206.639420 -17.699249 -22.053909 0.394068 9.512052 47.936672 1092.863806 135.574502 1.423059 494.663336 161.273131 0.213616 485.448234 0.351707 0.356344 255.885670 64.311201 2.057628 2.491353 2.139102 1.668342 1.869119 202.924823 
2 263.198304 3.349734 21.165094 0.065993 38.007398 20.033633 694.285823 238.634969 -17.499856 -21.960839 0.394731 9.591459 47.215560 1072.866214 165.622071 1.513585 497.181222 166.356309 0.391668 436.001424 0.573680 0.730784 270.962434 65.473632 1.929699 2.229571 2.139466 1.679330 1.746440 205.364948 
2 270.285952 3.074442 21.688379 0.093561 37.996258 20.274358 691.008398 279.830487 -16.099670 -21.375773 0.383995 8.416550 46.398116 1063.613724 185.927795 1.587928 500.013162 160.613667 0.388628 436.498245 0.534211 1.189495 282.620790 59.161679 1.805297 1.110243 2.034963 2.117351 1.767419 205.437777 
2 269.362744 3.169039 22.216440 0.073527 38.465698 20.634874 695.461363 333.528914 -16.639449 -21.881770 0.380247 8.338367 47.721230 1073.787719 196.959028 1.692647 497.917790 156.663559 0.502428 452.203447 0.461165 0.640941 274.011407 80.797864 2.118135 1.353087 1.979977 2.610667 2.155022 193.984708 
2 272.977841 2.789094 22.757076 0.092191 36.874792 20.161216 699.875106 454.520682 -14.063327 -21.190898 0.398859 8.665948 48.931725 1083.807549 167.202455 1.684201 493.125002 159.674803 0.439164 419.934436 0.594658 1.100655 291.423237 59.344756 2.106604 2.723953 2.051973 3.038706 1.803031 206.509058 
3 260.379209 2.546078 22.144779 0.062916 38.532282 20.336113 697.261389 208.516189 -15.788864 -21.314888 0.396922 9.735394 48.256721 1095.562438 146.276152 1.418024 494.638568 164.005726 0.312102 471.820356 0.406620 0.761735 267.898214 76.158399 1.965396 1.862713 2.142903 2.088404 1.967143 201.216837 
3 263.941857 2.787971 21.402487 0.058346 37.244154 20.101951 698.607497 250.011675 -17.239176 -22.517218 0.399604 9.488746 48.297949 1078.313777 166.986485 1.479677 494.949960 167.135952 0.441416 434.499666 0.603030 0.596776 266.259862 79.289591 2.023862 2.145001 2.144552 2.135024 2.037852 201.722542 
3 269.863359 3.497890 21.062486 0.072369 37.977372 20.208730 687.725879 242.467980 -18.050437 -22.630497 0.379364 8.575435 46.423156 1070.298937 201.393512 1.647976 502.044042 159.306263 0.375788 454.131772 0.456822 0.365472 273.510949 61.577572 1.909656 1.998164 2.050053 1.666465 1.727538 201.217835 
3 262.133712 2.784485 21.324312 0.072443 37.723490 20.310193 695.927829 243.137608 -17.288591 -22.053297 0.391602 9.125168 46.686053 1069.158966 176.645188 1.580601 497.027082 164.321419 0.353269 435.937746 0.553543 0.875861 274.754522 62.885854 1.939754 1.779247 2.141506 1.933789 1.849990 207.792356 
3 270.194239 2.993804 21.647688 0.067359 39.625929 20.105081 678.865876 376.777056 -18.299681 -22.456910 0.389298 9.618907 47.523208 1063.366211 216.995724 1.789876 505.193399 164.450656 0.672885 441.432897 0.570142 0.642034 264.409245 98.492327 1.857867 1.703383 2.023063 2.207688 2.089627 194.246055 
3 266.521173 2.872616 22.374888 0.081563 39.081113 20.352276 685.918173 266.269997 -15.129797 -20.863335 0.389052 9.651524 46.532748 1064.938704 185.044128 1.639726 498.843524 165.928561 0.473362 426.021310 0.574770 1.356498 287.802978 71.788931 1.818734 1.266831 2.136404 2.174146 1.836536 207.818190 
3 265.939814 3.390478 21.294003 0.069140 38.262953 20.112322 693.457611 270.644821 -17.097263 -21.910512 0.389873 9.286204 47.417142 1073.584409 167.012796 1.532618 497.654369 163.284946 0.408971 436.511643 0.542231 0.728344 271.576687 67.102672 1.981347 2.272658 2.090382 1.855404 1.771786 203.541040 
3 266.938930 3.127336 21.787446 0.093563 37.980173 20.337062 690.892971 288.188504 -16.288553 -21.558547 0.383642 8.412158 46.468765 1063.423708 189.687643 1.607992 500.091135 160.940636 0.410869 436.146872 0.533050 1.141457 282.559301 62.600511 1.832555 1.169168 2.031818 2.231092 1.831026 205.051082 
3 275.319827 2.871661 22.014344 0.077002 38.150244 20.639149 694.617988 341.855771 -16.569431 -22.201731 0.380732 8.267103 47.411106 1073.202554 197.166138 1.714493 498.229997 155.859945 0.465746 449.442181 0.473060 0.642930 275.694422 76.289828 2.130599 1.313079 1.979650 2.734192 2.154626 194.212955 
3 273.174471 2.836597 22.718458 0.093412 36.981278 20.150439 699.611334 455.464365 -13.995965 -21.150057 0.398665 8.607765 48.910588 1083.660674 166.509901 1.690166 493.406083 159.481594 0.435989 421.016831 0.599961 1.110551 291.797402 59.173144 2.101708 2.715781 2.051613 2.997982 1.788401 206.199334 
4 263.024234 2.620885 21.804039 0.061893 38.394083 20.444100 701.170825 205.309303 -16.081194 -21.626364 0.398267 9.607962 48.499850 1095.997936 145.099640 1.406981 494.653849 164.204374 0.295373 474.344325 0.405630 0.658905 265.678078 75.249666 2.010551 2.132479 2.146495 2.114586 1.996960 200.806098 
4 261.695198 2.946559 21.481213 0.059769 37.140900 20.220715 699.494225 255.719400 -17.117236 -22.268804 0.399166 9.411195 48.262947 1077.131760 167.623871 1.491140 494.791727 167.038535 0.428467 434.788536 0.578393 0.631188 267.461608 78.123236 2.073153 2.146067 2.143552 2.285691 2.080511 201.834194 
4 268.012342 3.438962 21.201406 0.070703 38.359007 20.352798 686.183463 251.120265 -18.218059 -22.558202 0.374027 8.418387 46.185960 1067.560106 206.978233 1.684975 503.130764 157.308405 0.411438 458.037181 0.424097 0.353716 272.251951 67.337929 1.955293 1.611410 2.023004 1.757533 1.824604 199.864286 
4 262.247571 2.645814 21.638913 0.074337 37.871664 20.345398 696.261097 258.271070 -16.593332 -21.994160 0.389991 9.036387 46.574662 1069.007758 177.247231 1.603561 497.107563 163.745176 0.361689 435.079860 0.466596 0.948106 277.591042 63.041667 1.948384 1.484280 2.143820 2.135919 1.869723 205.684342 
4 285.760799 3.058904 22.256649 0.072195 39.303750 20.249604 679.954102 422.644577 -17.820892 -21.699441 0.388994 9.301252 47.777009 1067.269209 220.927697 1.831903 504.833141 162.141565 0.682955 441.616726 0.550869 0.631346 268.684369 95.557696 1.856833 1.742494 1.986388 2.394195 2.091670 194.082900 
4 264.881225 2.973680 22.698185 0.080607 38.964359 20.345516 684.701395 266.047419 -14.963654 -20.609522 0.389506 9.503465 46.666549 1067.019006 186.210184 1.628494 499.247387 164.642437 0.472291 426.677379 0.615202 1.366114 287.705392 73.110965 1.839508 1.197524 2.123929 2.182777 1.851253 206.463937 
4 263.502117 3.031979 21.571627 0.070616 38.526022 20.050337 692.692885 259.866220 -16.873856 -21.893230 0.389956 9.389036 46.940875 1071.162101 167.685955 1.531597 498.573423 163.303113 0.444022 434.788476 0.577709 0.874204 273.326861 68.138390 1.911051 2.107262 2.089399 1.760019 1.755915 204.247532 
4 269.480742 2.683921 22.048310 0.094008 38.271835 20.058311 696.727650 330.894677 -14.951816 -20.896950 0.397964 9.176520 47.219255 1063.688864 155.545559 1.484552 496.609667 165.425412 0.468727 408.230775 0.672401 1.640933 284.633484 64.327904 1.797949 1.704969 2.078619 2.288838 1.750010 209.293858 
4 274.562446 3.020475 22.308927 0.076299 38.512375 20.735449 694.143966 320.874474 -16.521787 -21.849934 0.381267 8.636913 46.884285 1065.193251 197.955965 1.683178 498.879503 157.810952 0.471598 442.289948 0.509794 0.862069 276.587255 77.488821 2.108357 1.049451 2.019430 2.693703 2.193418 196.637809 
4 275.801328 2.696837 22.653952 0.093093 37.211416 20.049787 698.668690 460.412917 -13.770731 -20.990409 0.397275 8.720201 48.819255 1082.815311 167.823311 1.706404 493.707253 159.537293 0.438849 422.693115 0.585546 1.091567 292.382250 58.959756 2.075794 2.668573 2.059930 2.930226 1.750968 206.259354 
5 272.497799 2.503629 21.692468 0.061902 38.311809 20.296864 698.587785 206.414551 -16.738570 -21.438834 0.397838 9.634674 48.475232 1096.752152 143.085977 1.409829 494.281040 164.544598 0.289478 473.222382 0.453853 0.647930 265.682385 75.379745 2.005272 2.184667 2.145835 2.106773 1.987510 200.915138 
5 261.028740 2.788027 21.262004 0.060903 36.851045 20.170403 698.303049 237.474746 -16.882495 -22.459473 0.398597 9.350648 48.033055 1078.436138 167.879099 1.474581 494.397179 167.457286 0.401732 436.187303 0.613493 0.713248 269.269321 74.417349 2.051966 2.146638 2.152486 2.143571 2.010147 202.661564 
5 266.089293 3.355101 21.414282 0.066999 38.602149 20.331940 684.640514 241.679826 -17.815197 -22.054393 0.375547 8.569258 46.349010 1070.300881 209.008788 1.695896 502.837587 157.693582 0.435507 459.122165 0.447466 0.249794 269.833029 72.444903 1.952239 1.881733 2.014889 1.744557 1.841922 199.631360 
5 257.612051 2.850118 21.617006 0.074406 38.024485 20.218246 694.670258 261.577296 -16.624146 -21.983647 0.389659 9.106623 46.388173 1065.778700 180.744197 1.628522 497.322218 163.912495 0.370549 434.883542 0.511483 0.912682 277.635195 63.299894 1.941135 1.477077 2.154693 2.075365 1.873606 205.076117 
5 277.508895 2.944011 22.348245 0.069195 39.438448 20.235505 679.074543 438.420596 -17.265324 -21.781197 0.384929 9.364268 47.749695 1067.760704 221.506153 1.891429 505.569898 161.742941 0.692461 440.567387 0.557087 0.345731 271.353131 94.111855 1.878719 2.210334 1.981735 2.456412 2.051553 193.287852 
5 268.836013 2.558935 20.828508 0.051282 35.921779 20.272628 713.401581 243.823696 -18.692717 -23.509136 0.399183 8.953812 47.904058 1078.154678 165.298552 1.491095 491.966500 165.598053 0.305524 447.277595 0.513568 0.321709 257.434971 67.649690 2.198178 1.938539 2.170230 2.334619 2.140003 197.335517 
5 260.244686 2.968856 21.329552 0.071335 38.491355 20.061099 691.208471 243.923165 -17.178889 -21.853917 0.389457 9.333105 46.949826 1072.271925 166.875467 1.509985 498.746078 163.199027 0.443293 432.253337 0.579586 0.889096 273.951163 68.459014 1.912352 2.178258 2.082728 1.675785 1.768646 204.126342 
5 283.031151 2.599586 22.055842 0.096733 38.506047 20.036819 695.747041 326.511537 -14.764979 -20.732392 0.396903 9.072633 47.155692 1062.900527 153.041937 1.470100 497.673571 163.970588 0.477385 408.320083 0.657295 1.682484 285.976976 62.607258 1.791048 1.503647 2.070554 2.274438 1.731521 209.556209 
5 267.773522 2.949210 21.991021 0.069872 38.614222 20.753442 695.087945 254.634346 -17.053296 -22.053881 0.383953 8.810425 47.081169 1068.847727 195.600471 1.639336 498.999787 159.297966 0.450335 444.174549 0.531946 0.847454 272.832575 78.994194 2.123366 1.114291 2.043041 2.509974 2.205308 196.394017 
5 274.585895 2.670601 22.632729 0.096541 37.186329 20.004723 698.372387 455.846851 -13.457753 -20.884043 0.398110 8.803850 48.723631 1082.377707 164.067569 1.683889 493.559993 159.873461 0.426550 420.844067 0.603542 1.215852 294.447359 56.417072 2.079252 2.706822 2.065729 2.893565 1.716188 207.048217 
6 275.359606 3.057361 22.018971 0.058219 37.874659 20.641534 704.037226 214.328120 -17.529142 -21.673631 0.398447 9.742776 48.444646 1097.568126 144.272583 1.403604 492.088951 164.302115 0.285835 475.638072 0.378374 0.510478 265.705418 75.582173 2.019080 2.256636 2.139779 2.147056 1.971584 198.954069 
6 259.891200 2.775885 21.139456 0.062813 36.973803 20.085230 697.493089 253.070564 -17.069662 -22.470912 0.397685 9.276758 48.043650 1076.462691 170.890257 1.494787 494.926636 166.630826 0.411528 437.887730 0.590496 0.757576 269.370865 75.796604 2.044376 2.082431 2.137355 2.201919 2.025381 201.889341 
6 263.934505 3.354502 21.464717 0.068110 38.517635 20.336541 684.428805 231.695894 -17.493870 -22.131308 0.376686 8.706350 45.997187 1069.321256 206.029149 1.680550 502.532166 158.672338 0.420876 459.576620 0.467710 0.327825 270.472862 70.209987 1.892188 1.778791 2.043666 1.621970 1.793825 201.781465 
6 256.524594 2.744086 21.568792 0.073050 38.235017 20.135903 694.403567 255.669601 -16.563953 -21.943849 0.388452 9.009725 46.225220 1064.265652 182.944703 1.640219 498.085115 163.377650 0.388180 434.419373 0.494009 0.842403 276.376100 64.665984 1.909321 1.372722 2.148073 1.952390 1.851308 204.705123 
6 274.530081 3.216587 22.354929 0.066264 39.443387 20.278715 682.461278 418.935819 -17.505925 -21.734901 0.384662 9.213590 47.838974 1067.665770 217.800557 1.866700 505.136713 161.757974 0.681827 442.678761 0.523607 0.284282 269.151583 95.072815 1.871650 2.068335 1.979203 2.448708 2.075093 191.638698 
6 276.033751 3.237977 21.518454 0.069278 38.930668 20.642620 691.241331 262.752463 -17.607610 -21.825862 0.385678 9.243816 47.577908 1072.042201 185.231531 1.559170 500.028889 159.879064 0.511456 440.671641 0.630279 0.941673 269.315940 81.186351 2.093893 1.702814 1.998213 2.239037 2.054014 195.746957 
6 270.951564 2.876056 21.301299 0.077668 38.004487 20.077184 686.452443 272.570589 -15.665088 -21.676973 0.397272 9.841735 48.183762 1070.496435 173.033698 1.503923 497.630686 169.182336 0.553187 422.684478 0.707693 1.299004 284.108550 83.247788 1.848802 2.343257 2.116801 1.988749 1.829969 208.185643 
6 269.584344 2.901551 21.987468 0.102822 38.380008 20.050396 695.251316 363.947829 -14.243107 -20.824542 0.398334 9.228030 47.297913 1064.401034 146.838076 1.493655 496.706901 164.485693 0.470691 408.268450 0.686389 1.867117 290.148605 59.974104 1.773290 1.592351 2.080288 2.461721 1.714231 210.793790 
6 268.220282 3.030530 21.872200 0.068370 38.370911 20.867246 699.068080 260.457076 -16.908793 -22.107770 0.387555 8.987945 47.467896 1071.408262 195.450715 1.663154 498.255497 160.759856 0.418357 446.117324 0.550905 0.837360 271.008407 77.038680 2.171669 1.154688 2.077917 2.667829 2.223050 195.950779 
6 272.342634 2.770072 22.559642 0.093129 36.809694 20.068506 702.461987 439.108342 -13.570082 -21.085127 0.399214 8.759668 49.022472 1083.365838 161.347717 1.648617 492.153022 159.914511 0.402725 422.069306 0.618545 1.158902 292.175496 56.771600 2.150982 2.625976 2.066044 2.993146 1.790509 205.669997 
7 265.986952 3.196843 21.844747 0.059098 37.944432 20.634018 705.228744 219.845470 -17.386140 -21.428352 0.399960 9.869194 48.502918 1094.061860 143.852128 1.389039 491.642351 165.354990 0.271985 475.404829 0.385166 0.508976 265.658521 74.822052 1.991167 2.322929 2.160705 2.157352 1.985085 200.310473 
7 259.529799 2.660655 21.366191 0.063836 36.941861 20.093841 699.132496 248.692321 -16.896156 -22.490641 0.398380 9.343637 47.956821 1074.565584 168.553637 1.487245 495.029348 167.491186 0.412037 435.827380 0.592844 0.893324 271.062685 74.940591 2.043763 2.053537 2.135750 2.185039 2.015602 203.060396 
7 262.605633 2.400921 21.819841 0.069419 38.047041 20.594427 708.942570 282.431559 -16.353757 -22.246598 0.397920 9.185557 47.552755 1064.484635 178.400261 1.659366 494.199676 165.315265 0.403040 418.907349 0.581148 1.290696 274.238785 74.321341 2.218661 0.589437 2.187534 2.967549 2.298605 198.589954 
7 264.236155 2.787745 21.765681 0.072085 38.142827 20.331053 697.139767 271.181544 -16.991688 -21.814011 0.389517 8.923699 46.777600 1068.192002 183.953183 1.663506 497.381370 163.451185 0.404795 436.121295 0.489819 0.872146 275.070811 67.853137 2.013651 1.654311 2.117934 2.194627 1.905061 204.964562 
7 278.085448 3.136947 22.354016 0.063255 39.503571 20.371530 683.366826 419.956605 -17.603262 -21.899607 0.385566 9.113902 47.767881 1068.778452 218.109547 1.883652 505.108295 162.530937 0.652630 440.814386 0.513539 0.058188 266.824619 94.563541 1.910318 2.144364 2.020520 2.443552 2.119111 193.325649 
7 272.256582 3.049445 22.082173 0.067645 37.999192 20.328991 699.079842 254.561669 -17.301165 -21.988718 0.387461 8.442768 46.289594 1065.371959 200.410222 1.807602 496.753433 162.973488 0.319865 443.791366 0.501200 0.497114 274.676290 63.333488 1.979660 1.200653 2.194452 2.275039 2.000174 205.274943 
7 265.318517 2.347403 21.547056 0.093356 38.544946 20.110379 706.284954 390.618152 -15.786621 -21.862159 0.393528 8.489961 46.367923 1058.654419 161.522840 1.693036 497.172443 159.248011 0.328193 421.542655 0.517347 1.285630 279.732385 46.202707 1.931939 0.726145 2.096722 2.784332 1.865348 204.776063 
7 264.917686 2.613297 21.719130 0.102688 38.341388 20.044843 694.942143 371.297313 -14.408063 -20.842158 0.396662 9.172045 47.038654 1061.929440 149.266439 1.519593 497.428298 163.058885 0.479110 407.271290 0.675084 1.859439 288.651317 59.207029 1.763650 1.362258 2.059748 2.467142 1.715670 209.069348 
7 261.154899 3.037755 21.873731 0.066911 38.360053 20.944546 700.702954 249.577588 -17.003281 -22.097236 0.384117 8.840243 46.976266 1069.707490 195.801179 1.674027 498.605846 159.118844 0.407512 450.213067 0.491961 0.719782 270.040292 73.769566 2.128905 1.225247 2.054153 2.526192 2.179087 195.262037 
7 273.802506 2.757784 22.619502 0.091441 36.853986 20.113826 703.920386 426.620023 -13.849183 -21.151642 0.398654 8.684776 48.965826 1085.485131 157.565500 1.629415 491.422775 159.328998 0.375146 426.468247 0.621073 1.064125 290.639627 55.075031 2.146462 2.543232 2.060381 2.943438 1.768515 204.935692 
8 269.273885 2.929758 21.611020 0.059388 38.277364 20.778317 704.468875 222.620759 -17.344740 -21.605427 0.399839 9.845177 48.582743 1093.647495 144.820184 1.417325 492.001842 166.156569 0.306917 471.269784 0.386611 0.627956 266.151215 77.226755 2.031145 2.487680 2.164776 2.235645 2.023244 200.833516 
8 265.750985 2.382914 21.310568 0.065285 37.188026 20.239487 701.412782 268.391990 -16.189059 -22.403849 0.398255 9.305435 48.209543 1074.414753 169.000126 1.505549 495.304221 166.519699 0.426506 432.932354 0.618098 1.016110 272.428360 74.741530 2.094078 2.028939 2.123310 2.379703 2.064755 202.458447 
8 266.721200 2.714792 22.304877 0.076756 39.429783 21.377034 710.115404 295.400860 -16.142984 -21.702430 0.387448 8.728825 46.710215 1059.896806 200.851080 1.822727 497.284692 156.999894 0.383319 431.985082 0.503130 1.262613 275.119941 68.628566 2.250900 2.923219 2.099679 3.318264 2.398103 190.563996 
8 262.733159 2.993473 21.576986 0.071131 37.853593 20.196808 693.548661 260.669997 -17.138798 -22.035382 0.389800 8.687771 46.199725 1066.078328 184.250865 1.657473 497.517933 163.256595 0.363159 436.004813 0.484476 0.718994 274.816230 62.151317 1.946037 1.181642 2.121742 2.052098 1.858618 205.863898 
8 272.684988 3.077472 22.308755 0.062560 39.468754 20.322278 685.134954 418.916461 -17.741564 -22.053753 0.386426 9.072653 47.759582 1064.867093 215.730295 1.860989 505.186029 162.537815 0.659359 435.315808 0.540632 0.055139 266.720647 93.890568 1.892489 2.274176 2.024363 2.400965 2.131237 193.884358 
8 273.092477 2.859836 22.134939 0.066659 38.074078 20.456544 701.766531 252.751064 -17.008448 -21.905120 0.388357 8.457323 46.549454 1064.573405 202.182685 1.822012 497.120693 163.315272 0.327291 444.652184 0.530411 0.537520 274.335572 64.152258 2.023718 1.209560 2.192958 2.425901 2.069944 204.942706 
8 263.622681 2.315823 21.549314 0.094883 38.460367 20.150183 707.445140 407.187719 -15.629052 -21.985831 0.395491 8.439951 46.484066 1059.776515 162.474504 1.705247 496.677370 159.677502 0.301184 422.082150 0.503450 1.336262 281.375445 43.528227 1.973419 0.789213 2.096835 2.942879 1.880673 204.989409 
8 270.028958 2.639637 21.702781 0.099437 38.405121 20.039841 693.754789 364.441112 -14.500896 -20.956780 0.395801 9.138440 47.097379 1061.017842 153.689839 1.553654 498.434111 163.163489 0.487783 407.620921 0.693865 1.801801 287.680276 59.620957 1.768187 1.467787 2.056538 2.475723 1.746933 208.012803 
8 260.822486 3.026951 21.935250 0.069956 38.607058 20.981220 700.682507 262.751656 -16.816385 -21.954461 0.383066 8.676528 46.625790 1065.727719 197.413580 1.710919 499.095171 158.185135 0.408302 447.275217 0.503014 0.811210 271.635149 68.883559 2.110566 1.118890 2.050843 2.608537 2.159770 195.515944 
8 271.461089 2.922189 22.516607 0.090872 36.808907 20.094429 702.626318 414.873650 -14.048692 -21.138117 0.396123 8.556079 48.658166 1084.808491 159.325647 1.631372 491.585414 158.604098 0.363460 428.275356 0.588995 0.954922 290.429658 54.715141 2.122274 2.467168 2.057359 2.865356 1.757427 204.830210 
9 262.881595 3.024322 21.509501 0.061634 38.092040 20.609469 704.092668 210.767020 -17.017054 -21.693030 0.399592 9.815015 48.530514 1092.511275 141.419161 1.397236 492.113032 166.181575 0.319564 470.260784 0.431288 0.685877 266.854238 77.135390 2.006759 2.224330 2.158433 2.087147 1.986352 200.320292 
