#REFERENCE 3 104.6588590 -55.9571860
81    1.72   -5.22   5.52   3.88 -68.700    0.34   0.082  17.140  116.9 0.296   0.00 55 54
81   21.95   32.63   5.30   3.88  40.500    0.30   0.082  17.140  116.9 0.296   0.00 56 55
81   -5.25  -21.23   5.51   3.86 -68.300    0.34   0.082  17.014  116.6 0.296   0.00 57 56
81   -1.47   76.21   6.16   3.83  32.200    0.44   0.081  16.889  116.3 0.296   0.00 58 57
81   52.69   51.26   4.40   3.77  87.800    0.15   0.081  16.642  115.8 0.296   0.00 59 58
81  -43.99   56.86   5.32   3.74  71.400    0.34   0.080  16.520  115.5 0.296   0.00 60 59
81   38.57   -6.57   4.60   3.58 -40.500    0.25   0.078  15.806  113.9 0.296   0.00 61 60
81   19.27  -56.74   5.54   3.48  -4.500    0.43   0.077  15.347  112.9 0.296   0.00 62 61
81   20.82   65.31   5.00   3.48 -34.300    0.35   0.077  15.347  112.9 0.296   0.00 63 62
81   14.30   20.57   4.29   3.45 -73.200    0.21   0.076  15.234  112.6 0.296   0.00 64 63
81  -24.46  -63.42   5.39   3.38 -74.800    0.44   0.075  14.901  111.9 0.296   0.00 65 64
81   61.62   69.33   5.42   3.33 -21.500    0.45   0.074  14.683  111.3 0.296   0.00 66 65
81  -26.93   -8.34   3.57   3.28 -49.400    0.09   0.074  14.468  110.8 0.296   0.00 67 66
81   42.34   13.80   3.81   3.25  39.900    0.16   0.073  14.362  110.6 0.296   0.00 68 67
81   34.03  -30.97   5.20   3.21  73.400    0.45   0.073  14.152  110.1 0.296   0.00 69 68
81   11.72   65.88   6.42   3.11 -12.700    0.62   0.071  13.741  109.1 0.296   0.00 70 69
81   12.88   17.82   3.73   3.05  65.000    0.20   0.070  13.440  108.3 0.296   0.00 71 70
81   10.06    2.54   4.32   2.96 -88.800    0.36   0.069  13.050  107.3 0.296   0.00 72 71
81   -6.34  -28.49   3.12   2.94 -58.300    0.06   0.069  12.954  107.1 0.296   0.00 73 72
81  -48.29   33.23   4.47   2.94 -16.300    0.40   0.069  12.954  107.1 0.296   0.00 74 73
81   24.36   15.16   6.16   2.89  68.000    0.64   0.068  12.765  106.6 0.296   0.00 75 74
81    3.53  -47.74   3.58   2.85 -29.800    0.23   0.068  12.578  106.1 0.296   0.00 76 75
81   33.50  -15.98   5.50   2.85 -40.300    0.58   0.068  12.578  106.1 0.296   0.00 77 76
81    3.65  -17.52   4.72   2.79  87.300    0.48   0.067  12.303  105.4 0.296   0.00 78 77
81   14.76   82.86   3.95   2.79  21.700    0.33   0.067  12.303  105.4 0.296   0.00 79 78
81   13.53   -0.70   2.95   2.59 -60.100    0.13   0.064  11.429  103.0 0.296   0.00 80 79
81   71.86    9.55   4.44   2.59  38.400    0.49   0.064  11.429  103.0 0.296   0.00 81 80
81   19.91   48.38   4.13   2.53 -30.400    0.45   0.063  11.179  102.2 0.296   0.00 82 81
81   22.56  -40.38   3.75   2.51 -16.000    0.38   0.063  11.097  102.0 0.296   0.00 83 82
81  -57.53  -15.22   6.37   2.41 -62.400    0.75   0.061  10.617  100.6 0.296   0.00 84 83
81  -74.42   64.44   2.97   2.41  62.700    0.21   0.061  10.617  100.6 0.296   0.00 85 84
81  -33.19   73.00   2.62   2.39 -39.700    0.09   0.061  10.539  100.4 0.296   0.00 86 85
81  -36.81  -35.89   2.68   2.37  64.200    0.12   0.060  10.462  100.2 0.296   0.00 87 86
81   13.81  -39.64   3.16   2.23  54.600    0.33   0.058   9.863   98.3 0.296   0.00 88 87
81  -18.43  -21.82   3.88   2.23  78.500    0.50   0.058   9.863   98.3 0.296   0.00 89 88
81   37.35   14.38   2.29   2.23 -27.300    0.02   0.058   9.863   98.3 0.296   0.00 90 89
81   14.32   28.00   2.43   2.22 -82.100    0.09   0.058   9.791   98.1 0.296   0.00 91 90
81    1.08    4.70   3.14   2.15 -67.300    0.36   0.057   9.506   97.2 0.296   0.00 92 91
81  -29.92  -76.74   2.13   1.94  57.200    0.09   0.053   8.575   94.1 0.296   0.00 93 92
81  -32.02   44.42   3.09   1.89 -15.900    0.46   0.052   8.326   93.3 0.296   0.00 94 93
81   68.28  -31.31   8.15   1.86 -10.800    0.90   0.052   8.204   92.8 0.296   0.00 95 94
81    4.58   52.47   2.12   1.75  -9.100    0.19   0.050   7.734   91.1 0.296   0.00 96 95
81   25.74   29.98   2.09   1.73  32.000    0.19   0.049   7.621   90.7 0.296   0.00 97 96
81   17.19    2.13   1.95   1.70 -35.800    0.14   0.049   7.510   90.3 0.296   0.00 98 97
81   20.69  -26.00   1.81   1.64 -53.100    0.10   0.048   7.238   89.3 0.296   0.00 99 98
81  -12.63  -12.89   2.80   1.63 -48.700    0.49   0.048   7.185   89.1 0.296   0.00 100 99
