#REFERENCE 3 248.9546040 66.2122420
23	-47.388510	-48.486328	-26.432284	-25.265851	
24	-47.388510	-48.486328	-26.432284	-25.265851	
24	-47.388139	-48.339844	-26.437113	-25.306926	
25	-47.388139	-48.339844	-26.437113	-25.306926	
25	-47.372641	-48.193359	-26.445390	-25.339105	
26	-47.372641	-48.193359	-26.445390	-25.339105	
26	-47.328270	-48.046875	-26.457132	-25.364088	
27	-47.328270	-48.046875	-26.457132	-25.364088	
27	-47.314453	-48.018871	-26.459949	-25.368258	
28	-47.314453	-48.018871	-26.459949	-25.368258	
28	-47.214621	-47.900391	-26.477157	-25.385495	
29	-47.214621	-47.900391	-26.477157	-25.385495	
29	-47.167969	-47.871479	-26.484872	-25.390427	
30	-47.021484	-47.824099	-26.512910	-25.401982	
30	-46.875000	-47.810763	-26.549992	-25.409931	
31	-47.167969	-47.871479	-26.484872	-25.390427	
31	-47.021484	-47.824099	-26.512910	-25.401982	
32	-45.703125	-50.377507	-27.833758	-23.931540	
32	-45.556641	-50.368818	-27.907476	-23.935964	
33	-45.556641	-50.368818	-27.907476	-23.935964	
33	-45.410156	-50.345449	-27.971682	-23.946523	
34	-45.410156	-50.345449	-27.971682	-23.946523	
34	-45.263672	-50.305718	-28.027053	-23.962008	
35	-45.263672	-50.305718	-28.027053	-23.962008	
35	-45.117188	-50.247749	-28.074044	-23.981529	
36	-45.117188	-50.247749	-28.074044	-23.981529	
36	-45.107874	-50.244141	-28.076664	-23.982847	
37	-44.970703	-50.179243	-28.111497	-24.003681	
37	-44.841004	-50.097656	-28.137514	-24.025676	
38	-45.107874	-50.244141	-28.076664	-23.982847	
38	-44.970703	-50.179243	-28.111497	-24.003681	
39	-44.824219	-50.080516	-28.140852	-24.029240	
39	-44.705946	-49.951172	-28.159228	-24.056420	
40	-44.677734	-49.824625	-28.167026	-24.080031	
40	-44.672794	-49.804688	-28.167853	-24.084237	
41	-44.705946	-49.951172	-28.159228	-24.056420	
41	-44.677734	-49.824625	-28.167026	-24.080031	
42	-44.841004	-50.097656	-28.137514	-24.025676	
42	-44.824219	-50.080516	-28.140852	-24.029240	
43	-44.677734	-49.758464	-28.169278	-24.094015	
43	-44.682382	-49.658203	-28.170515	-24.118607	
44	-44.677734	-49.758464	-28.169278	-24.094015	
44	-44.672794	-49.804688	-28.167853	-24.084237	
45	-44.682382	-49.658203	-28.170515	-24.118607	
45	-44.711483	-49.511719	-28.167062	-24.163026	
46	-44.711483	-49.511719	-28.167062	-24.163026	
46	-44.759396	-49.365234	-28.155916	-24.219682	
47	-44.824219	-49.231850	-28.136615	-24.284777	
47	-44.759396	-49.365234	-28.155916	-24.219682	
48	-44.824219	-49.231850	-28.136615	-24.284777	
48	-44.828041	-49.218750	-28.134326	-24.291390	
49	-46.308683	-50.244141	-27.410112	-24.018831	
49	-46.289062	-50.255704	-27.427927	-24.011878	
50	-46.435547	-50.186995	-27.297572	-24.069113	
50	-46.308683	-50.244141	-27.410112	-24.018831	
51	-46.566877	-50.097656	-27.167242	-24.141464	
51	-46.435547	-50.186995	-27.297572	-24.069113	
52	-46.582031	-50.088616	-27.152719	-24.150518	
52	-46.566877	-50.097656	-27.167242	-24.141464	
53	-46.749630	-49.951172	-26.978928	-24.276050	
53	-46.728516	-49.971409	-27.001629	-24.257718	
54	-46.728516	-49.971409	-27.001629	-24.257718	
54	-46.582031	-50.088616	-27.152719	-24.150518	
55	-46.875000	-49.821142	-26.845938	-24.397352	
55	-46.749630	-49.951172	-26.978928	-24.276050	
56	-46.289062	-50.255704	-27.427927	-24.011878	
56	-46.142578	-50.316017	-27.548613	-23.971992	
57	-46.142578	-50.316017	-27.548613	-23.971992	
57	-45.996094	-50.352845	-27.655154	-23.947476	
58	-45.996094	-50.352845	-27.655154	-23.947476	
58	-45.849609	-50.372384	-27.749865	-23.934767	
59	-45.849609	-50.372384	-27.749865	-23.934767	
59	-45.703125	-50.377507	-27.833758	-23.931540	
60	-45.849609	-48.087245	-27.190185	-25.263015	
60	-45.703125	-48.179473	-27.341154	-25.182463	
61	-45.849609	-48.087245	-27.190185	-25.263015	
61	-45.939998	-48.046875	-27.106388	-25.300676	
62	-45.117188	-48.735626	-27.948071	-24.635506	
62	-45.191651	-48.632812	-27.877538	-24.726663	
63	-44.828041	-49.218750	-28.134326	-24.291390	
63	-44.893745	-49.072266	-28.100470	-24.375754	
64	-44.970703	-48.954147	-28.059329	-24.458993	
64	-44.893745	-49.072266	-28.100470	-24.375754	
65	-44.970703	-48.954147	-28.059329	-24.458993	
65	-44.983540	-48.925781	-28.048583	-24.478577	
66	-44.983540	-48.925781	-28.048583	-24.478577	
66	-45.078780	-48.779297	-27.976490	-24.594986	
67	-45.117188	-48.735626	-27.948071	-24.635506	
67	-45.078780	-48.779297	-27.976490	-24.594986	
68	-45.410156	-48.407685	-27.657816	-24.952830	
68	-45.487873	-48.339844	-27.573893	-25.022830	
69	-45.263672	-48.556977	-27.811206	-24.802823	
69	-45.326715	-48.486328	-27.744998	-24.871511	
70	-45.263672	-48.556977	-27.811206	-24.802823	
70	-45.191651	-48.632812	-27.877538	-24.726663	
71	-45.410156	-48.407685	-27.657816	-24.952830	
71	-45.326715	-48.486328	-27.744998	-24.871511	
72	-45.556641	-48.282128	-27.497778	-25.080225	
72	-45.685030	-48.193359	-27.361165	-25.170507	
73	-45.556641	-48.282128	-27.497778	-25.080225	
73	-45.487873	-48.339844	-27.573893	-25.022830	
74	-45.703125	-48.179473	-27.341154	-25.182463	
74	-45.685030	-48.193359	-27.361165	-25.170507	
75	-46.728516	-47.814606	-26.598442	-25.414189	
75	-46.582031	-47.831416	-26.659671	-25.413572	
76	-46.875000	-47.810763	-26.549992	-25.409931	
76	-46.728516	-47.814606	-26.598442	-25.414189	
77	-46.289062	-47.904614	-26.825910	-25.390413	
77	-46.310854	-47.900391	-26.811735	-25.393375	
78	-46.435547	-47.861170	-26.735003	-25.406396	
78	-46.310854	-47.900391	-26.811735	-25.393375	
79	-46.582031	-47.831416	-26.659671	-25.413572	
79	-46.435547	-47.861170	-26.735003	-25.406396	
80	-46.289062	-47.904614	-26.825910	-25.390413	
80	-46.142578	-47.949443	-26.931154	-25.363459	
81	-46.142578	-47.949443	-26.931154	-25.363459	
81	-45.996094	-48.013201	-27.053491	-25.321907	
82	-45.996094	-48.013201	-27.053491	-25.321907	
82	-45.939998	-48.046875	-27.106388	-25.300676	
83	-40.800657	-41.308594	-23.757975	-21.086446	
83	-40.722656	-41.378903	-23.889718	-20.856869	
84	-40.576172	-41.447997	-24.190670	-20.760560	
84	-40.442463	-41.308594	-24.322511	-20.946760	
85	-40.722656	-41.378903	-23.889718	-20.856869	
85	-40.576172	-41.447997	-24.190670	-20.760560	
86	-40.576172	-41.182539	-24.141562	-21.336799	
86	-40.696746	-41.162109	-23.853444	-21.393395	
87	-40.576172	-41.182539	-24.141562	-21.336799	
87	-40.442463	-41.308594	-24.322511	-20.946760	
88	-40.722656	-41.102199	-23.846312	-21.387549	
88	-40.696746	-41.162109	-23.853444	-21.393395	
89	-40.800657	-41.308594	-23.757975	-21.086446	
89	-40.795676	-41.162109	-23.768717	-21.331284	
90	-40.795676	-41.162109	-23.768717	-21.331284	
90	-40.722656	-41.102199	-23.846312	-21.387549	
91	-68.701172	-37.520557	-38.887327	-23.668690	
91	-68.691482	-37.500000	-38.901591	-23.735847	
92	-68.847656	-37.644005	-38.535351	-23.431111	
92	-68.701172	-37.520557	-38.887327	-23.668690	
93	-68.986506	-37.500000	-38.265768	-23.764646	
93	-68.847656	-37.644005	-38.535351	-23.431111	
94	-4.101562	-60.131575	-9.592337	-25.697704	
94	-3.985957	-60.058594	-9.917975	-25.773661	
95	-3.985957	-60.058594	-9.917975	-25.773661	
95	-3.955078	-60.046713	-9.988439	-25.826452	
96	-3.955078	-60.046713	-9.988439	-25.826452	
96	-3.831402	-59.912109	-10.153111	-26.187360	
97	-3.955078	-59.767180	-9.991449	-26.571376	
97	-3.831402	-59.912109	-10.153111	-26.187360	
98	-3.955078	-59.767180	-9.991449	-26.571376	
98	-3.957776	-59.765625	-9.985205	-26.576894	
99	-4.205799	-60.058594	-9.297280	-25.787973	
99	-4.101562	-60.131575	-9.592337	-25.697704	
100	-4.353687	-59.912109	-9.086164	-26.187204	
100	-4.248047	-60.027745	-9.193796	-25.882551	
101	-4.248047	-60.027745	-9.193796	-25.882551	
101	-4.205799	-60.058594	-9.297280	-25.787973	
102	-4.248047	-59.791049	-9.186271	-26.504724	
102	-4.225245	-59.765625	-9.249460	-26.571515	
103	-4.353687	-59.912109	-9.086164	-26.187204	
103	-4.248047	-59.791049	-9.186271	-26.504724	
104	-4.225245	-59.765625	-9.249460	-26.571515	
104	-4.101562	-59.672127	-9.593686	-26.699007	
105	-4.101562	-59.672127	-9.593686	-26.699007	
105	-3.957776	-59.765625	-9.985205	-26.576894	
106	-8.804361	-42.773438	-10.944785	-15.060498	
106	-8.789062	-42.782808	-10.942049	-15.050608	
107	-8.756642	-42.919922	-11.047260	-14.770728	
107	-8.642578	-43.017700	-11.404277	-14.648185	
108	-8.642578	-43.017700	-11.404277	-14.648185	
108	-8.517805	-42.919922	-11.706181	-14.752562	
109	-8.517805	-42.919922	-11.706181	-14.752562	
109	-8.496914	-42.773438	-11.760579	-15.002834	
110	-8.789062	-42.782808	-10.942049	-15.050608	
110	-8.756642	-42.919922	-11.047260	-14.770728	
111	-8.789062	-42.764023	-10.950745	-15.082827	
111	-8.642578	-42.631651	-11.325015	-15.283106	
112	-8.642578	-42.631651	-11.325015	-15.283106	
112	-8.496914	-42.773438	-11.760579	-15.002834	
113	-8.804361	-42.773438	-10.944785	-15.060498	
113	-8.789062	-42.764023	-10.950745	-15.082827	
114	-19.921875	-54.310374	-16.992545	-22.506158	
114	-19.803781	-54.199219	-17.174072	-22.642783	
115	-19.803781	-54.199219	-17.174072	-22.642783	
115	-19.911481	-54.052734	-17.063409	-22.978516	
116	-19.921875	-54.042380	-17.029650	-22.995675	
116	-19.911481	-54.052734	-17.063409	-22.978516	
117	-20.038762	-54.199219	-16.715200	-22.569056	
117	-19.921875	-54.310374	-16.992545	-22.506158	
118	-20.038762	-54.199219	-16.715200	-22.569056	
118	-19.939342	-54.052734	-16.995858	-23.008350	
119	-19.939342	-54.052734	-16.995858	-23.008350	
119	-19.921875	-54.042380	-17.029650	-22.995675	
120	-34.423828	-26.710333	-17.578816	-13.804462	
120	-34.400061	-26.660156	-17.614518	-13.873191	
121	-34.570312	-26.796167	-17.245779	-13.715849	
121	-34.423828	-26.710333	-17.578816	-13.804462	
122	-34.423828	-26.644375	-17.619541	-13.884815	
122	-34.431345	-26.513672	-17.582020	-14.122064	
123	-34.423828	-26.644375	-17.619541	-13.884815	
123	-34.400061	-26.660156	-17.614518	-13.873191	
124	-34.570312	-26.370715	-17.129806	-14.360154	
124	-34.431345	-26.513672	-17.582020	-14.122064	
125	-6.554789	-25.195312	-8.794532	-6.009106	
125	-6.445312	-25.293330	-8.902648	-5.800775	
126	-6.152344	-25.309185	-9.578971	-5.870461	
126	-6.107829	-25.195312	-9.653594	-6.081999	
127	-6.327434	-25.341797	-9.164595	-5.690630	
127	-6.298828	-25.372301	-9.234806	-5.692997	
128	-6.298828	-25.372301	-9.234806	-5.692997	
128	-6.184024	-25.341797	-9.505239	-5.796958	
129	-6.184024	-25.341797	-9.505239	-5.796958	
129	-6.152344	-25.309185	-9.578971	-5.870461	
130	-6.445312	-25.293330	-8.902648	-5.800775	
130	-6.327434	-25.341797	-9.164595	-5.690630	
131	-6.152344	-25.167254	-9.653124	-6.137077	
131	-6.209036	-25.048828	-9.535321	-6.360303	
132	-6.298828	-24.957811	-9.322950	-6.462828	
132	-6.209036	-25.048828	-9.535321	-6.360303	
133	-6.445312	-24.936369	-9.039588	-6.435357	
133	-6.298828	-24.957811	-9.322950	-6.462828	
134	-6.152344	-25.167254	-9.653124	-6.137077	
134	-6.107829	-25.195312	-9.653594	-6.081999	
135	-6.554789	-25.195312	-8.794532	-6.009106	
135	-6.564938	-25.048828	-8.817946	-6.226454	
136	-6.564938	-25.048828	-8.817946	-6.226454	
136	-6.445312	-24.936369	-9.039588	-6.435357	
137	-4.394531	-21.261709	-9.517800	-4.607292	
137	-4.360019	-21.240234	-9.556854	-4.653469	
138	-4.360019	-21.240234	-9.556854	-4.653469	
138	-4.283832	-21.093750	-9.662964	-4.864591	
139	-4.687500	-21.342169	-8.971082	-4.324459	
139	-4.541016	-21.331051	-9.284947	-4.432642	
140	-4.541016	-21.331051	-9.284947	-4.432642	
140	-4.394531	-21.261709	-9.517800	-4.607292	
141	-4.394531	-20.850902	-9.654435	-5.263613	
141	-4.409108	-20.800781	-9.619106	-5.363237	
142	-4.283832	-21.093750	-9.662964	-4.864591	
142	-4.307961	-20.947266	-9.685463	-5.073131	
143	-4.394531	-20.850902	-9.654435	-5.263613	
143	-4.307961	-20.947266	-9.685463	-5.073131	
144	-4.541016	-20.679013	-9.384707	-5.705342	
144	-4.569152	-20.654297	-9.307581	-5.774617	
145	-4.541016	-20.679013	-9.384707	-5.705342	
145	-4.409108	-20.800781	-9.619106	-5.363237	
146	-4.687500	-20.564418	-8.930343	-5.985646	
146	-4.569152	-20.654297	-9.307581	-5.774617	
147	-4.936564	-21.240234	-8.212460	-4.401802	
147	-4.833984	-21.311199	-8.563658	-4.310722	
148	-4.833984	-21.311199	-8.563658	-4.310722	
148	-4.687500	-21.342169	-8.971082	-4.324459	
149	-4.980469	-21.224958	-8.083330	-4.464574	
149	-4.936564	-21.240234	-8.212460	-4.401802	
150	-5.126953	-21.100355	-7.686455	-4.818879	
150	-4.980469	-21.224958	-8.083330	-4.464574	
151	-5.137340	-21.093750	-7.670888	-4.841923	
151	-5.126953	-21.100355	-7.686455	-4.818879	
152	-5.137340	-21.093750	-7.670888	-4.841923	
152	-5.264332	-20.947266	-7.525759	-5.194407	
153	-5.273438	-20.897703	-7.514197	-5.281126	
153	-5.264332	-20.947266	-7.525759	-5.194407	
154	-4.833984	-20.521214	-8.479453	-6.064122	
154	-4.687500	-20.564418	-8.930343	-5.985646	
155	-4.980469	-20.510945	-8.091148	-6.006006	
155	-4.833984	-20.521214	-8.479453	-6.064122	
156	-5.126953	-20.518122	-7.822640	-5.880940	
156	-4.980469	-20.510945	-8.091148	-6.006006	
157	-5.273438	-20.583345	-7.636313	-5.714260	
157	-5.126953	-20.518122	-7.822640	-5.880940	
158	-10.031524	-24.169922	-8.108180	-6.960947	
158	-9.960938	-24.264067	-8.111835	-6.748745	
159	-10.031524	-24.169922	-8.108180	-6.960947	
159	-10.013724	-24.023438	-8.176866	-7.197830	
160	-9.809057	-24.462891	-8.467341	-6.106234	
160	-9.667969	-24.577842	-8.909887	-5.885032	
161	-9.814453	-24.459817	-8.452882	-6.118978	
161	-9.809057	-24.462891	-8.467341	-6.106234	
162	-9.954297	-24.316406	-8.141058	-6.613282	
162	-9.814453	-24.459817	-8.452882	-6.118978	
163	-9.667969	-24.577842	-8.909887	-5.885032	
163	-9.521484	-24.597900	-9.229125	-5.875624	
164	-9.521484	-24.597900	-9.229125	-5.875624	
164	-9.375000	-24.587379	-9.459800	-5.961161	
165	-9.375000	-24.068762	-9.503789	-7.107642	
165	-9.427013	-24.023438	-9.357698	-7.260423	
166	-9.960938	-24.264067	-8.111835	-6.748745	
166	-9.954297	-24.316406	-8.141058	-6.613282	
167	-9.960938	-23.960689	-8.245369	-7.298272	
167	-9.814453	-23.894263	-8.444679	-7.441133	
168	-9.814453	-23.894263	-8.444679	-7.441133	
168	-9.667969	-23.895252	-8.705684	-7.497996	
169	-9.667969	-23.895252	-8.705684	-7.497996	
169	-9.521484	-23.937913	-9.053577	-7.438802	
170	-9.521484	-23.937913	-9.053577	-7.438802	
170	-9.427013	-24.023438	-9.357698	-7.260423	
171	-10.013724	-24.023438	-8.176866	-7.197830	
171	-9.960938	-23.960689	-8.245369	-7.298272	
172	-15.820312	-10.837602	-7.219625	-4.483485	
172	-15.673828	-10.699165	-7.806383	-4.928166	
173	-15.673828	-10.699165	-7.806383	-4.928166	
173	-15.669793	-10.693359	-7.822879	-4.948045	
174	-15.669793	-10.693359	-7.822879	-4.948045	
174	-15.587767	-10.546875	-8.122695	-5.489970	
175	-16.150956	-10.839844	-5.814919	-4.410630	
175	-16.113281	-10.869409	-6.011064	-4.363454	
176	-15.966797	-10.897521	-6.635560	-4.331001	
176	-15.830010	-10.839844	-7.185992	-4.468600	
177	-16.113281	-10.869409	-6.011064	-4.363454	
177	-15.966797	-10.897521	-6.635560	-4.331001	
178	-15.830010	-10.839844	-7.185992	-4.468600	
178	-15.820312	-10.837602	-7.219625	-4.483485	
179	-16.361277	-10.693359	-4.729009	-5.053723	
179	-16.259766	-10.798283	-5.298150	-4.627217	
180	-16.259766	-10.798283	-5.298150	-4.627217	
180	-16.150956	-10.839844	-5.814919	-4.410630	
181	-16.406250	-10.617539	-4.447018	-5.382789	
181	-16.361277	-10.693359	-4.729009	-5.053723	
182	-16.406250	-9.976403	-4.441134	-8.065638	
182	-16.396562	-9.960938	-4.485696	-8.114515	
183	-15.587767	-10.546875	-8.122695	-5.489970	
183	-15.569782	-10.400391	-8.233169	-6.053378	
184	-15.569782	-10.400391	-8.233169	-6.053378	
184	-15.584525	-10.253906	-8.179843	-6.674437	
185	-15.584525	-10.253906	-8.179843	-6.674437	
185	-15.652867	-10.107422	-7.908199	-7.372797	
186	-15.673828	-10.079085	-7.816623	-7.519991	
186	-15.652867	-10.107422	-7.908199	-7.372797	
187	-15.673828	-10.079085	-7.816623	-7.519991	
187	-15.748901	-9.960938	-7.358552	-8.037523	
188	-15.820312	-9.885039	-6.949339	-8.328327	
188	-15.748901	-9.960938	-7.358552	-8.037523	
189	-16.396562	-9.960938	-4.485696	-8.114515	
189	-16.259766	-9.831675	-5.044894	-8.504514	
190	-16.259766	-9.831675	-5.044894	-8.504514	
190	-16.165085	-9.814453	-5.395926	-8.614332	
191	-16.165085	-9.814453	-5.395926	-8.614332	
191	-16.113281	-9.794728	-5.612030	-8.645217	
192	-15.966797	-9.819932	-6.247404	-8.602408	
192	-16.044665	-9.814453	-5.901149	-8.649523	
193	-15.966797	-9.819932	-6.247404	-8.602408	
193	-15.820312	-9.885039	-6.949339	-8.328327	
194	-16.113281	-9.794728	-5.612030	-8.645217	
194	-16.044665	-9.814453	-5.901149	-8.649523	
195	-16.456876	-10.546875	-4.231331	-5.743914	
195	-16.406250	-10.617539	-4.447018	-5.382789	
196	-16.456876	-10.546875	-4.231331	-5.743914	
196	-16.506693	-10.400391	-4.015601	-6.411522	
197	-16.506693	-10.400391	-4.015601	-6.411522	
197	-16.513577	-10.253906	-3.996885	-7.024406	
198	-16.513577	-10.253906	-3.996885	-7.024406	
198	-16.487194	-10.107422	-4.140952	-7.581244	
199	-16.487194	-10.107422	-4.140952	-7.581244	
199	-16.406250	-9.976403	-4.441134	-8.065638	
200	-2.745598	-8.496094	-5.550064	-1.746901	
200	-2.636719	-8.517272	-5.574071	-1.694631	
201	-2.490234	-8.546520	-5.610142	-1.613264	
201	-2.343750	-8.577947	-5.655886	-1.511379	
202	-2.636719	-8.517272	-5.574071	-1.694631	
202	-2.490234	-8.546520	-5.610142	-1.613264	
203	-2.929688	-8.443951	-5.506547	-1.834516	
203	-2.783203	-8.484758	-5.540771	-1.766451	
204	-2.783203	-8.484758	-5.540771	-1.766451	
204	-2.745598	-8.496094	-5.550064	-1.746901	
205	-3.197648	-8.349609	-5.438659	-1.951042	
205	-3.076172	-8.396134	-5.470664	-1.898999	
206	-3.076172	-8.396134	-5.470664	-1.898999	
206	-2.929688	-8.443951	-5.506547	-1.834516	
207	-3.222656	-8.335285	-5.430762	-1.963171	
207	-3.197648	-8.349609	-5.438659	-1.951042	
208	-3.369141	-8.249922	-5.383527	-2.030540	
208	-3.222656	-8.335285	-5.430762	-1.963171	
209	-3.443119	-8.203125	-5.358163	-2.063475	
209	-3.369141	-8.249922	-5.383527	-2.030540	
210	-3.515625	-8.135083	-5.327471	-2.100741	
210	-3.443119	-8.203125	-5.358163	-2.063475	
211	-2.343750	-7.541142	-5.758053	-2.238031	
211	-2.423288	-7.470703	-5.712142	-2.228623	
212	-2.490234	-7.385852	-5.675923	-2.223156	
212	-2.423288	-7.470703	-5.712142	-2.228623	
213	-2.490234	-7.385852	-5.675923	-2.223156	
213	-2.560609	-7.324219	-5.634585	-2.218944	
214	-2.636719	-7.235008	-5.590013	-2.216747	
214	-2.560609	-7.324219	-5.634585	-2.218944	
215	-2.636719	-7.235008	-5.590013	-2.216747	
215	-2.707957	-7.177734	-5.546997	-2.216756	
216	-2.783203	-7.099903	-5.500623	-2.218967	
216	-2.707957	-7.177734	-5.546997	-2.216756	
217	-2.783203	-7.099903	-5.500623	-2.218967	
217	-2.881883	-7.031250	-5.440344	-2.224973	
218	-3.599417	-8.056641	-5.291347	-2.141362	
218	-3.515625	-8.135083	-5.327471	-2.100741	
219	-3.662109	-7.967252	-5.256533	-2.177583	
219	-3.599417	-8.056641	-5.291347	-2.141362	
220	-3.704201	-7.910156	-5.233476	-2.200124	
220	-3.662109	-7.967252	-5.256533	-2.177583	
221	-3.704201	-7.910156	-5.233476	-2.200124	
221	-3.772700	-7.763672	-5.182894	-2.245877	
222	-3.808594	-7.626828	-5.142319	-2.279101	
222	-3.772700	-7.763672	-5.182894	-2.245877	
223	-3.811364	-7.617188	-5.139371	-2.281396	
223	-3.808594	-7.626828	-5.142319	-2.279101	
224	-3.811364	-7.617188	-5.139371	-2.281396	
224	-3.824036	-7.470703	-5.103097	-2.308286	
225	-3.824036	-7.470703	-5.103097	-2.308286	
225	-3.809904	-7.324219	-5.075645	-2.326811	
226	-3.808594	-7.319192	-5.074997	-2.327226	
226	-3.763857	-7.177734	-5.060460	-2.336156	
227	-3.763857	-7.177734	-5.060460	-2.336156	
227	-3.676561	-7.031250	-5.063617	-2.334618	
228	-3.809904	-7.324219	-5.075645	-2.326811	
228	-3.808594	-7.319192	-5.074997	-2.327226	
229	-1.318359	-8.870728	-7.380696	-0.665405	
229	-1.171875	-8.892896	-7.555549	-0.748957	
230	-1.464844	-8.839114	-7.129145	-0.597563	
230	-1.318359	-8.870728	-7.380696	-0.665405	
231	-1.584949	-8.789062	-6.848719	-0.585302	
231	-1.464844	-8.839114	-7.129145	-0.597563	
232	-1.757812	-8.764378	-6.398139	-0.705826	
232	-1.611328	-8.787093	-6.779398	-0.592343	
233	-1.611328	-8.787093	-6.779398	-0.592343	
233	-1.584949	-8.789062	-6.848719	-0.585302	
234	-2.115731	-8.642578	-5.785341	-1.267797	
234	-2.050781	-8.658827	-5.842900	-1.180957	
235	-2.197266	-8.614484	-5.724154	-1.373772	
235	-2.115731	-8.642578	-5.785341	-1.267797	
236	-2.343750	-8.577947	-5.655886	-1.511379	
236	-2.197266	-8.614484	-5.724154	-1.373772	
237	-2.050781	-8.658827	-5.842900	-1.180957	
237	-1.904297	-8.716812	-6.067490	-0.927419	
238	-1.904297	-8.716812	-6.067490	-0.927419	
238	-1.757812	-8.764378	-6.398139	-0.705826	
239	-0.878906	-8.940018	-7.753859	-0.888227	
239	-0.732422	-8.971249	-7.809484	-0.936706	
240	-0.732422	-8.971249	-7.809484	-0.936706	
240	-0.585938	-8.999968	-7.852508	-0.976581	
241	-0.892071	-8.935547	-7.748728	-0.883959	
241	-0.878906	-8.940018	-7.753859	-0.888227	
242	-1.025391	-8.914521	-7.673824	-0.825742	
242	-0.892071	-8.935547	-7.748728	-0.883959	
243	-1.171875	-8.892896	-7.555549	-0.748957	
243	-1.025391	-8.914521	-7.673824	-0.825742	
244	-0.100228	-9.082031	-7.947976	-1.066766	
244	0.000000	-9.094939	-7.962924	-1.080144	
245	-0.292969	-9.053675	-7.915571	-1.036655	
245	-0.146484	-9.077130	-7.940430	-1.059870	
246	-0.146484	-9.077130	-7.940430	-1.059870	
246	-0.100228	-9.082031	-7.947976	-1.066766	
247	-0.585938	-8.999968	-7.852508	-0.976581	
247	-0.439453	-9.027534	-7.886915	-1.009352	
248	-0.439453	-9.027534	-7.886915	-1.009352	
248	-0.292969	-9.053675	-7.915571	-1.036655	
249	-0.146484	-8.213708	-7.945784	-1.361929	
249	-0.048653	-8.203125	-7.955143	-1.344909	
250	-0.292969	-8.226489	-7.930741	-1.391047	
250	-0.146484	-8.213708	-7.945784	-1.361929	
251	-0.439453	-8.232996	-7.912900	-1.427635	
251	-0.292969	-8.226489	-7.930741	-1.391047	
252	-0.585938	-8.232161	-7.889945	-1.476074	
252	-0.439453	-8.232996	-7.912900	-1.427635	
253	-0.732422	-8.223227	-7.857680	-1.543104	
253	-0.585938	-8.232161	-7.889945	-1.476074	
254	-0.878906	-8.206262	-7.808280	-1.638207	
254	-0.732422	-8.223227	-7.857680	-1.543104	
255	-0.878906	-8.206262	-7.808280	-1.638207	
255	-0.890471	-8.203125	-7.802346	-1.648922	
256	-1.171875	-8.145385	-7.576539	-1.965753	
256	-1.025391	-8.181136	-7.725760	-1.774512	
257	-1.025391	-8.181136	-7.725760	-1.774512	
257	-0.890471	-8.203125	-7.802346	-1.648922	
258	-0.048653	-8.203125	-7.955143	-1.344909	
258	0.000000	-8.197476	-7.959704	-1.336955	
