#Nsample
#Chi2
#Evidence
#O1 : emass
#O1 : theta (deg)
#O1 : sigma (km/s)
#O2 : sigma (km/s)
#O3 : rc (arcsec)
#O3 : sigma (km/s)
#O723 : sigma (km/s)
#O723 : rcut (arcsec)
#Pot rcut (arcsec)
#Pot sigma (km/s)
4 88.799104 -69.964792 0.813477 32.512765 817.359157 839.614390 2.764524 351.977588 774.133286 3.872434 5.005691 53.149608 
4 91.444845 -69.964792 0.762265 32.119123 834.613528 816.712007 2.200866 336.905595 607.888756 5.991083 0.856026 124.796080 
4 94.992048 -69.964792 0.783598 32.536244 851.705119 769.962202 3.697118 339.638799 513.748022 6.535892 2.860359 146.644497 
4 88.384669 -69.964792 0.811034 32.847468 819.136621 833.740193 2.526470 324.420972 736.057135 3.693053 3.598014 134.389077 
4 83.988433 -69.964792 0.804082 33.309092 846.617376 805.618518 2.175614 312.355596 785.424377 2.410356 0.593702 346.069699 
4 84.681249 -69.964792 0.762125 32.617737 852.602146 790.297513 2.377695 336.177532 633.816054 5.029177 0.112899 309.746866 
4 84.898798 -69.964792 0.759869 33.056253 863.419831 756.270217 2.372434 336.101891 641.490508 4.450728 1.596469 115.613175 
4 82.095826 -69.964792 0.778848 33.011404 847.354142 777.775205 2.211823 342.589385 775.951293 3.137089 11.626406 56.333209 
4 89.775351 -69.964792 0.811997 32.648095 834.108663 782.428845 2.284738 356.942932 477.021282 11.522996 3.124975 63.783268 
4 92.438047 -69.964792 0.781944 32.521144 828.336317 834.689698 2.319516 329.349234 653.342325 4.206381 2.418860 130.644927 
5 95.345967 -69.965013 0.814809 32.535941 815.131471 832.552961 2.838104 351.348819 781.234650 4.340289 6.022596 37.379683 
5 83.921546 -69.965013 0.805874 32.656460 828.139332 825.080275 2.272839 340.743912 777.693308 3.508280 0.917679 134.970254 
5 92.950975 -69.965013 0.797210 32.786240 823.911410 808.167620 3.372714 344.509099 598.263751 5.631499 6.614787 101.519744 
5 92.085535 -69.965013 0.819267 32.870833 811.353414 843.343766 2.480779 329.523452 784.219649 3.505365 5.795356 100.995300 
5 81.836406 -69.965013 0.798950 33.208614 845.705167 808.994517 2.214758 310.256276 781.899143 2.267648 0.648278 349.726642 
5 82.178985 -69.965013 0.759798 32.521851 846.818059 794.121265 2.252484 329.467849 624.179554 4.911241 0.277319 320.137654 
5 84.182701 -69.965013 0.770624 32.798819 860.589090 773.302025 2.274943 347.709653 713.467419 3.635139 2.401430 20.560936 
5 85.706771 -69.965013 0.772890 32.922300 850.599576 771.609807 2.291411 350.488708 766.524554 3.454009 11.946403 36.243004 
5 86.665612 -69.965013 0.825283 32.580832 827.634377 791.324870 2.443095 359.598461 508.160340 11.620118 3.808888 31.763743 
5 86.041260 -69.965013 0.800155 32.585252 831.274772 820.919488 2.179464 322.033926 672.228324 4.068188 1.478949 184.805385 
6 95.360592 -69.964592 0.816590 33.059442 835.592128 817.291779 2.494364 352.011484 797.661184 3.621508 6.089417 3.696182 
6 82.049965 -69.964592 0.790482 32.511649 838.055040 800.284094 2.461595 343.755382 721.774509 4.276696 1.762731 80.906133 
6 96.003843 -69.964592 0.800874 32.952600 818.778804 813.588931 3.435932 344.131284 638.874845 5.150380 7.406769 96.968286 
6 89.352697 -69.964592 0.810248 32.606864 821.899813 836.219857 2.457436 325.377237 786.196793 3.205871 6.178140 99.714735 
6 83.587885 -69.964592 0.804036 33.247814 847.697615 806.423817 2.257318 314.812532 796.467505 2.049298 0.639937 354.811925 
6 80.831918 -69.964592 0.764857 32.843674 848.305735 792.606357 2.406770 328.375386 610.871031 4.831266 0.312601 345.882541 
6 82.074691 -69.964592 0.799124 32.566513 856.379760 776.344394 2.237577 342.311988 680.619360 4.091999 1.174424 123.472517 
6 83.711877 -69.964592 0.771321 32.845802 847.650845 774.611553 2.627201 354.631911 766.588181 3.552158 11.704778 22.719373 
6 86.150707 -69.964592 0.824300 32.425342 829.683183 792.025897 2.210502 358.856102 500.815296 11.616523 2.373373 21.893388 
6 85.304438 -69.964592 0.814834 32.242593 833.449641 820.685350 2.165232 331.799375 628.112109 5.397691 1.787801 120.380744 
7 89.377913 -69.964649 0.811799 33.018652 851.307259 782.852706 2.520258 348.729031 773.559830 3.453335 5.443697 44.875141 
7 81.848316 -69.964649 0.793003 32.639637 844.798589 797.939476 2.290433 341.273355 714.057261 4.002569 1.146150 97.711876 
7 95.255782 -69.964649 0.813185 32.373917 811.775862 822.660767 3.238277 346.459528 577.976400 7.334932 6.305186 89.215081 
7 89.344202 -69.964649 0.810284 32.798054 828.638290 814.212539 2.327826 329.964924 793.246388 3.223396 5.496998 104.059963 
7 81.382252 -69.964649 0.792733 33.168348 843.751524 812.317544 2.163633 309.069684 795.200963 2.011221 0.698306 352.985804 
7 80.129435 -69.964649 0.765882 32.575129 849.617575 791.945011 2.287436 327.230334 618.585862 4.593884 0.328379 343.949747 
7 89.239155 -69.964649 0.799017 32.309538 855.496114 779.526039 2.215795 340.250668 659.583583 4.263768 0.833047 131.594508 
7 83.413243 -69.964649 0.773688 32.796691 845.012827 781.329866 2.596252 350.741034 774.888402 3.654502 11.846187 21.479058 
7 88.330963 -69.964649 0.816606 32.838073 828.458309 802.981260 2.220357 357.771807 485.138625 11.545164 1.765774 75.658081 
7 90.334490 -69.964649 0.810913 31.782748 831.712636 821.873303 2.499304 336.910071 614.820477 5.389972 2.067803 132.715105 
8 88.626662 -69.963466 0.814023 33.091820 848.227231 780.775471 2.403424 359.370921 769.578969 3.360847 5.864003 51.651455 
8 80.819472 -69.963466 0.790082 32.530434 842.666341 793.110346 2.208208 346.930249 727.632762 3.935555 2.194942 58.762538 
8 95.845627 -69.963466 0.801497 32.111701 812.775635 829.894014 3.225923 340.231723 551.604569 7.474310 6.473051 96.379414 
8 89.318981 -69.963466 0.804791 32.498694 832.249582 812.264310 2.265173 324.090909 799.380402 3.053701 7.442136 85.107967 
8 78.851456 -69.963466 0.792320 33.073228 842.331538 812.387664 2.181671 321.163687 780.836465 2.507447 0.450910 364.013889 
8 82.640881 -69.963466 0.772480 32.893804 842.189671 794.308385 2.336459 336.650551 518.624543 8.115876 0.258148 318.017024 
8 86.486358 -69.963466 0.804680 32.284181 853.629910 783.843342 2.285959 345.011649 626.373398 4.838433 2.002550 96.274311 
8 81.166997 -69.963466 0.778564 32.814017 846.969031 782.408605 2.497538 350.431376 792.318208 3.405373 11.927026 13.772521 
8 85.507779 -69.963466 0.816350 32.766265 822.623272 807.947697 2.211664 356.520762 494.935854 11.808230 2.130120 56.179128 
8 87.006438 -69.963466 0.827815 33.187076 828.085333 810.306926 2.496926 345.248347 663.367759 4.807141 2.829924 119.210649 
9 90.588763 -69.964126 0.815724 33.503716 848.122659 783.940901 2.539652 353.842448 729.258799 3.725549 3.030031 79.047159 
9 82.404574 -69.964126 0.800039 32.509235 842.871744 792.512870 2.352975 348.470460 684.616212 4.820725 2.885345 15.613521 
9 91.937199 -69.964126 0.801469 32.299133 825.436443 816.929161 2.849444 354.141353 526.902841 8.234202 7.642503 57.751378 
9 87.751692 -69.964126 0.805714 32.444820 827.975371 815.253016 2.601300 330.520600 774.787957 3.294979 6.454343 92.667293 
9 84.195831 -69.964126 0.788427 32.808177 842.417998 813.891569 2.171857 327.433371 788.191782 2.300127 0.400070 363.703129 
9 84.441739 -69.964126 0.775611 32.994378 841.467992 793.604807 2.330173 340.769254 532.076419 7.794914 0.270478 298.277802 
9 88.629376 -69.964126 0.804565 32.287206 842.274053 797.027727 2.225959 327.313723 649.899359 5.096465 3.515513 100.133018 
9 90.805275 -69.964126 0.778086 32.706761 833.958491 806.963451 2.495291 339.539989 771.900267 4.035344 12.574277 10.414947 
9 86.051697 -69.964126 0.826348 32.776039 819.453576 813.355119 2.208394 353.203049 510.115346 11.405973 2.753818 47.971907 
9 87.714716 -69.964126 0.824722 33.259431 827.653665 806.389218 2.501079 345.776441 610.224725 5.880280 2.817529 119.748060 
10 82.524355 -69.965366 0.792722 32.765390 856.436928 769.060134 2.472239 353.729692 772.524838 3.412794 4.260772 21.161486 
10 81.884149 -69.965366 0.787684 32.521887 846.904147 788.106683 2.397014 348.839609 662.472193 4.785562 2.869535 52.448230 
10 97.255573 -69.965366 0.808460 32.530604 825.266330 801.446090 2.691006 360.152208 510.476237 8.626733 6.637303 75.788414 
10 94.343962 -69.965366 0.811142 33.362987 825.882067 806.110386 2.377490 333.645623 743.188364 3.594969 5.444453 116.580404 
10 84.718112 -69.965366 0.790194 32.806926 838.537988 815.023057 2.202406 328.086419 775.315787 2.498088 0.398544 365.338329 
10 82.050703 -69.965366 0.776624 32.938110 841.452564 794.461759 2.320566 337.628678 529.604730 7.811102 0.254031 305.487710 
10 92.054854 -69.965366 0.806568 32.308132 843.037862 798.106647 2.352110 323.249280 641.671748 5.045263 3.756357 104.586480 
10 95.414087 -69.965366 0.779450 31.979952 842.762390 819.805358 2.525954 343.263475 761.409769 3.541192 12.650840 1.038592 
10 86.129245 -69.965366 0.823279 33.063571 821.155535 809.066333 2.190911 355.592783 512.573674 11.016884 2.615200 61.984069 
10 85.038589 -69.965366 0.823924 33.119341 830.685457 807.434833 2.464293 343.760005 637.609738 5.276767 2.967002 116.005009 
11 82.391464 -69.966364 0.788853 33.056903 856.525079 768.641947 2.460736 355.938836 773.617710 3.283670 5.312504 2.252632 
11 82.859796 -69.966364 0.782003 32.425967 852.020170 786.445354 2.455481 342.954172 664.149690 4.441712 1.893669 79.958135 
11 93.516041 -69.966364 0.786168 32.871634 842.505954 777.443551 2.577121 367.174687 529.617282 8.118076 9.578531 19.695420 
11 89.792586 -69.966364 0.813678 33.233329 827.305211 804.804573 2.844560 345.002514 767.835444 3.106471 5.300918 110.668774 
11 84.252456 -69.966364 0.795206 32.828689 840.082823 817.387047 2.267184 330.943057 760.673832 2.790711 0.308387 364.999410 
11 87.001468 -69.966364 0.774047 32.212235 843.105850 798.102659 2.617487 337.158546 509.098964 7.607923 0.351168 290.897189 
11 90.673688 -69.966364 0.814649 32.167684 838.923466 809.987769 2.453806 327.492825 627.848554 5.460730 1.026284 181.597658 
11 93.201641 -69.966364 0.783094 32.486951 858.120582 746.281486 3.334086 359.743164 627.283117 5.037318 11.268889 44.459278 
11 89.111744 -69.966364 0.831254 32.771722 815.977375 817.478001 2.376124 353.401503 531.004245 10.483717 2.514959 83.356280 
11 86.956647 -69.966364 0.828866 33.050750 827.430009 807.697260 2.489072 357.423023 569.806179 7.521205 3.575411 73.153683 
12 84.386254 -69.968669 0.764253 32.502743 856.765463 770.311263 2.432605 350.630513 775.043189 3.109876 5.278321 36.609097 
12 88.203015 -69.968669 0.780562 32.756315 858.238421 778.373469 2.500893 346.364460 676.306482 4.272269 3.996033 43.125625 
12 100.937455 -69.968669 0.823718 32.413811 832.625673 779.581401 2.557163 353.053691 670.489109 5.047928 4.615883 90.300885 
12 94.030000 -69.968669 0.813587 33.166740 832.932542 802.994611 2.897125 338.274767 777.353352 2.436330 5.472995 127.209094 
12 81.773717 -69.968669 0.799428 32.711627 843.447219 811.540811 2.182211 333.695731 747.827410 2.786281 0.323059 364.637892 
12 90.204592 -69.968669 0.775331 32.220200 845.248412 799.825405 2.692762 337.923150 527.444444 6.925310 0.397866 290.007034 
12 86.459732 -69.968669 0.813177 31.964755 834.319488 818.506935 2.179149 331.248722 547.132540 7.751477 0.505791 210.126286 
12 95.393483 -69.968669 0.782012 32.475756 858.148468 745.226351 3.584014 363.863064 639.365648 5.174669 11.565369 31.860140 
12 87.599665 -69.968669 0.808975 32.873457 826.000979 800.451261 2.725955 356.842705 519.999153 10.585570 5.248921 37.226000 
12 87.009600 -69.968669 0.830436 32.910101 822.739807 818.362805 2.455403 351.906033 538.353410 7.990184 2.100266 125.921982 
13 83.528074 -69.970088 0.776997 32.583333 849.388386 785.045744 2.560947 347.510832 777.309285 3.106466 4.544929 55.444676 
13 86.360862 -69.970088 0.797523 32.918663 855.493565 756.013838 2.180786 355.707572 704.742705 4.415852 4.215346 29.285801 
13 86.381105 -69.970088 0.833234 32.927632 837.979312 789.584685 2.479680 352.177460 666.631223 4.753555 3.594633 95.441365 
13 95.012814 -69.970088 0.833323 32.391108 832.125004 811.163247 2.823217 327.902756 755.599907 2.962186 5.987745 119.081985 
13 81.360180 -69.970088 0.806742 32.736913 844.173142 810.730594 2.170325 333.399783 745.118738 2.930617 0.298238 378.295750 
13 86.868295 -69.970088 0.777309 32.251749 848.322713 796.214596 2.715935 337.035062 532.929591 6.578081 0.317378 296.237702 
13 88.022123 -69.970088 0.811547 31.933780 835.007929 815.627141 2.210557 332.160102 538.980812 7.912190 0.668510 202.980958 
13 95.024583 -69.970088 0.770474 32.588543 870.280882 719.987168 3.160981 366.433185 679.970431 4.153536 11.741604 18.062017 
13 91.194239 -69.970088 0.830479 32.885153 816.896165 815.104610 2.885543 356.784993 518.351614 10.672076 5.681648 65.506085 
13 93.448583 -69.970088 0.845113 33.075897 809.927403 839.704712 2.615507 349.983367 544.397069 8.691911 2.678563 116.774188 
14 87.536996 -69.971139 0.783846 32.927610 847.328707 794.342374 2.485596 341.114381 766.000075 3.352526 2.696785 92.730866 
14 81.292617 -69.971139 0.798412 32.973286 855.339758 758.001575 2.239886 355.128638 710.426652 4.216113 4.216895 26.943335 
14 86.519792 -69.971139 0.830485 32.948569 834.188380 794.286890 2.621057 350.943263 687.163399 4.556229 3.397816 101.186853 
14 92.798885 -69.971139 0.823226 33.544973 837.025947 766.645146 2.568073 370.933954 629.427334 6.238875 0.884712 80.693770 
14 79.082197 -69.971139 0.803523 32.573581 843.311553 810.409948 2.193701 328.502900 747.683728 3.065336 0.273162 381.567242 
14 90.009148 -69.971139 0.781455 32.201930 848.595611 795.285929 2.822717 334.650974 527.129447 7.077687 0.301574 297.741001 
14 92.975242 -69.971139 0.812400 32.024677 837.855711 818.184580 2.287926 327.797219 530.492539 7.875627 0.792946 204.604529 
14 90.035893 -69.971139 0.763559 32.689484 877.721650 725.098436 2.704762 354.266530 668.641185 4.130298 11.850967 1.125336 
14 91.471050 -69.971139 0.832878 32.795324 806.038577 825.565130 2.736967 357.331362 544.312278 10.601201 4.138948 58.057480 
14 92.069313 -69.971139 0.846589 32.859719 813.502329 836.969300 2.500890 345.296044 562.636668 7.475576 1.902305 160.078091 
15 80.274078 -69.970568 0.777104 32.891697 851.753174 786.179416 2.343263 343.379203 787.174992 2.853030 1.451767 117.184609 
15 86.239088 -69.970568 0.808697 33.260532 848.137425 758.270265 2.361732 363.184677 714.526474 4.252536 3.212966 56.044921 
15 86.067331 -69.970568 0.825222 32.856413 838.056834 790.494635 2.625627 349.002008 690.251755 4.284228 4.808034 88.238479 
15 84.488829 -69.970568 0.825137 33.077401 839.689955 783.027642 2.330497 358.251533 641.589798 5.808314 0.201614 172.331079 
15 79.062145 -69.970568 0.802033 32.667365 845.946021 802.360986 2.179001 331.663038 758.851989 2.866784 0.303436 362.046591 
15 87.061856 -69.970568 0.772488 32.189297 849.420368 787.508917 2.775752 336.201603 513.033612 7.218740 0.373779 294.405656 
15 90.696096 -69.970568 0.751193 32.550366 859.532764 764.336550 3.392502 347.531483 531.146708 6.249474 0.219712 362.630739 
15 90.507857 -69.970568 0.774160 32.539525 862.575749 744.859846 2.888236 355.197399 600.754371 6.010376 12.364839 2.336193 
15 91.338149 -69.970568 0.819089 32.761639 810.314223 825.220657 2.889036 354.317956 522.085106 10.786079 4.424026 65.642254 
15 87.758715 -69.970568 0.839530 32.945506 820.211743 822.678080 2.416531 348.938845 583.691595 7.101118 3.263922 102.843596 
16 81.180095 -69.970184 0.770369 33.001531 853.984448 780.629066 2.435103 343.419070 779.872722 2.918031 2.491200 93.431944 
16 83.242011 -69.970184 0.810269 32.408945 837.282148 796.354896 2.577190 354.393631 675.026791 4.788755 0.238377 223.649922 
16 87.775791 -69.970184 0.817128 32.770389 838.066608 792.521681 2.738861 347.843730 667.556070 4.454500 4.176271 93.518540 
16 85.918949 -69.970184 0.830521 33.042198 840.190715 782.661525 2.464169 360.231043 639.557226 5.646179 0.373840 180.945906 
16 80.117836 -69.970184 0.802430 32.785795 847.952966 802.780601 2.164457 330.013726 763.456997 2.598932 0.394618 358.852038 
16 89.974286 -69.970184 0.776863 32.187639 849.341534 792.241567 2.597122 331.289305 544.211084 6.602648 0.387623 301.302330 
16 91.050746 -69.970184 0.753170 32.549273 858.210577 764.689070 3.393269 348.333187 525.381984 6.441164 0.221540 362.170923 
16 85.810228 -69.970184 0.789924 32.831030 861.484441 758.294389 2.590546 350.364568 728.648418 3.617780 12.335811 32.358821 
16 94.774196 -69.970184 0.822066 32.646537 803.757988 830.478066 2.875189 354.709888 539.509164 10.951980 4.323138 49.361314 
16 85.670640 -69.970184 0.826747 32.715226 823.121321 816.881149 2.373744 354.927853 597.941979 6.925202 4.984893 59.547629 
17 85.813341 -69.970195 0.749518 32.722829 854.094339 785.141452 2.561558 339.693211 775.558828 2.981032 3.243431 79.738912 
17 86.259318 -69.970195 0.802142 32.273618 844.185789 794.821145 2.641051 348.158317 636.547153 5.275204 0.103239 275.265152 
17 86.805572 -69.970195 0.824700 32.798961 838.308605 791.675268 2.615263 348.604151 655.509576 4.247417 4.288767 110.342670 
17 85.947835 -69.970195 0.830447 32.993158 837.671944 783.819430 2.332447 360.219857 662.442592 5.229233 0.475496 166.273911 
17 81.119711 -69.970195 0.792206 32.370216 851.450623 798.928674 2.260629 328.589191 762.376361 2.535102 0.352395 361.333653 
17 85.469931 -69.970195 0.777368 32.182993 849.082144 792.114734 2.607603 331.820928 540.988773 6.665683 0.335395 302.824126 
17 93.407130 -69.970195 0.758840 33.586129 853.559967 765.589529 3.623102 353.713050 534.609047 6.456865 0.289022 355.545662 
17 85.949115 -69.970195 0.785324 32.788313 861.409465 753.041758 2.780046 355.981356 711.261946 3.898907 12.014817 19.785630 
17 95.027135 -69.970195 0.825848 32.712594 802.753891 826.605476 2.998846 362.184254 552.898081 10.744527 4.354466 45.113904 
17 84.893114 -69.970195 0.829802 32.476509 825.627413 816.478056 2.291083 347.274057 582.786788 7.113845 5.109275 71.861709 
18 82.812079 -69.970535 0.766560 33.340024 852.185817 775.103759 2.606488 343.606429 771.298743 2.985580 2.232183 118.213403 
18 84.090254 -69.970535 0.810848 32.520253 843.337116 794.852761 2.481129 356.595709 681.301839 4.566121 0.033321 251.345827 
18 87.991480 -69.970535 0.837374 32.790673 835.466310 806.451499 2.477251 346.121827 681.868583 4.424831 4.266343 95.590524 
18 85.474114 -69.970535 0.826872 33.077736 840.653107 784.957431 2.208620 353.159060 717.035757 4.009750 0.505561 202.196836 
18 83.011660 -69.970535 0.779573 32.439688 853.855503 796.807117 2.364153 322.613380 736.005763 2.723023 0.309205 384.201210 
18 87.336372 -69.970535 0.773642 32.217805 849.991055 790.557800 2.694816 331.301251 538.753357 6.704434 0.293429 316.466034 
18 95.295932 -69.970535 0.755897 33.666637 855.194120 759.793564 3.583488 353.528716 539.564160 6.681591 0.253956 357.226987 
18 84.992308 -69.970535 0.787540 32.770589 860.737614 754.869435 2.756422 355.965136 718.160801 3.833576 12.009217 23.716451 
18 97.001787 -69.970535 0.845832 32.621134 794.300087 835.200049 3.079820 370.854506 561.078113 10.967791 5.688127 17.983052 
18 87.434545 -69.970535 0.839831 32.616900 826.291274 813.928357 2.171853 356.069083 679.156684 5.369625 4.747618 47.901093 
19 88.581375 -69.970280 0.767900 33.407816 850.046725 786.026493 2.469191 340.108405 767.376421 2.875810 3.424063 97.988606 
19 85.085316 -69.970280 0.812384 32.800024 837.123952 783.678847 2.391233 352.652770 645.485492 5.461501 0.271895 247.496516 
19 84.558704 -69.970280 0.832641 32.699203 827.333670 819.760218 2.510117 343.543845 632.970495 5.432069 1.162860 175.157453 
19 85.674270 -69.970280 0.818771 32.862324 841.329971 782.700263 2.362402 352.603940 709.166512 4.296071 0.529180 202.989076 
19 81.862257 -69.970280 0.781941 32.612308 848.752371 803.370399 2.406313 327.397184 746.310462 2.595624 0.362122 388.249045 
19 87.544334 -69.970280 0.779947 32.769083 845.637552 792.632660 2.975239 349.769887 538.949055 6.438786 0.335067 301.083943 
19 86.181040 -69.970280 0.799362 32.209589 843.998756 800.168612 2.728754 343.123172 553.774390 6.620632 0.298876 283.088360 
19 84.024456 -69.970280 0.785798 33.014234 854.835552 764.322560 2.613761 363.094204 707.533993 3.944446 12.074350 12.438019 
19 98.707503 -69.970280 0.836556 32.524057 799.305049 826.824127 3.145355 372.917087 537.700031 11.343696 5.994613 14.033112 
19 84.697111 -69.970280 0.830035 32.930754 832.962148 805.486912 2.219777 355.200767 708.817761 4.382425 4.546582 54.467671 
20 83.779441 -69.969078 0.791114 32.348358 844.706572 783.945027 2.332931 342.090760 788.307472 3.178827 3.905799 81.313909 
20 80.230023 -69.969078 0.797869 32.806873 845.279094 783.009100 2.365825 345.653667 673.731280 4.707017 0.187807 277.795330 
20 86.335206 -69.969078 0.835616 32.707843 826.678776 817.423756 2.520962 347.242054 629.306582 5.600403 1.959739 135.457101 
20 86.153163 -69.969078 0.832011 32.765099 833.313165 796.396600 2.474197 352.748164 677.469608 5.047882 0.653851 178.942581 
20 79.394015 -69.969078 0.784205 32.527337 853.123599 796.577586 2.359174 324.002043 756.821540 2.581163 0.337246 383.685587 
20 82.988360 -69.969078 0.795121 32.953507 840.576555 789.773303 2.837877 349.143856 544.792197 6.906981 0.353548 300.657300 
20 87.002233 -69.969078 0.800103 32.180193 845.341902 799.177483 2.659544 340.927111 578.783775 6.178220 0.240618 296.765424 
20 85.393944 -69.969078 0.789794 32.488280 850.134143 777.462701 2.916651 359.796566 699.645573 4.199333 12.280476 7.794106 
20 94.761185 -69.969078 0.843517 32.775699 804.507473 831.138548 3.353373 365.658064 503.538692 12.259589 1.697421 111.879120 
20 86.212271 -69.969078 0.829269 32.990184 836.290750 797.666030 2.509435 354.453038 682.155012 4.905181 3.798808 67.584500 
21 80.330132 -69.969053 0.809248 32.735665 848.440756 784.057227 2.176524 349.771461 774.957212 3.461305 2.973248 49.212916 
21 81.640517 -69.969053 0.797425 32.777100 846.573469 782.112265 2.342940 345.620092 670.743067 4.500434 0.323657 270.414946 
21 90.024889 -69.969053 0.833713 32.908968 839.485330 809.455894 2.489034 331.836185 615.520687 4.483637 1.152165 228.339702 
21 89.479637 -69.969053 0.800747 32.749629 829.810331 795.647011 3.158753 362.493446 723.314236 4.542636 7.281664 30.453645 
21 79.589084 -69.969053 0.789051 32.557891 849.937271 801.109898 2.312919 327.033203 748.790613 2.990447 0.271753 376.582582 
21 82.516190 -69.969053 0.793648 32.784609 842.954395 786.801513 2.783041 344.867068 556.309536 6.584540 0.354508 295.640996 
21 87.667292 -69.969053 0.798933 32.198701 844.879069 796.552408 2.659572 343.168061 584.397581 6.024418 0.301376 280.898516 
21 87.031790 -69.969053 0.812306 32.736605 836.077670 782.746659 2.812709 363.203007 646.576146 6.078038 12.026278 11.577825 
21 95.790106 -69.969053 0.833339 32.548914 800.028751 843.862289 3.345651 363.121822 510.898226 12.478791 0.835870 112.659104 
21 95.593931 -69.969053 0.823538 32.859244 827.741909 802.659362 2.208352 359.942834 695.869592 4.723641 3.583768 74.633919 
22 82.078801 -69.968431 0.809084 33.050183 846.639501 778.967473 2.381777 353.748259 765.449780 3.487138 2.445022 69.502792 
22 79.696224 -69.968431 0.794831 32.923914 853.029652 772.484715 2.351786 345.313681 675.740236 3.885147 0.451233 261.766847 
22 90.984318 -69.968431 0.833602 33.146156 838.886639 810.029815 2.469455 333.619662 639.243137 4.134021 2.129277 172.334387 
22 89.757909 -69.968431 0.798731 32.857210 831.068197 792.937448 3.176888 362.725435 732.209511 4.343987 7.268727 34.773898 
