#Nsample
#Chi2
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#Redshift of 200.0
#Redshift of 300.0
#Pot rcut (arcsec)
#Pot sigma (km/s)
1 38.161378 0.455011 71.485290 18.809264 1078.325020 2.633933 2.139142 17.324438 195.517615 
1 31.634660 0.444244 72.133636 18.469671 1076.697556 2.532264 2.103515 16.429276 196.253884 
1 35.554022 0.439694 72.618583 18.253461 1085.445903 2.558526 2.222645 10.183069 205.735028 
1 39.427441 0.476776 72.252568 16.468896 1045.494263 2.475649 1.977989 13.270523 209.059465 
1 31.846687 0.439177 71.774182 19.774164 1094.496624 2.713848 2.192071 15.482550 202.617056 
1 34.024040 0.492260 72.305788 17.159492 1059.479048 2.333734 2.027058 8.739530 232.035237 
1 32.794431 0.416497 72.530550 18.721548 1100.333711 2.523016 2.178286 9.418587 200.417372 
1 35.922483 0.450694 72.576924 18.985770 1087.729806 2.664467 2.182417 9.861201 226.903531 
1 32.859041 0.408159 72.839628 18.863929 1104.871735 2.608885 2.237270 6.086295 233.906393 
1 34.947228 0.494608 72.683113 16.249553 1050.587607 2.310697 2.045000 6.513423 249.867230 
2 39.754236 0.461740 71.515685 18.117228 1065.514294 2.622271 2.095578 18.275856 194.801641 
2 31.812706 0.441904 72.133636 18.664557 1079.578739 2.545921 2.117722 16.362330 196.504031 
2 34.635276 0.426176 72.592990 18.487026 1088.192901 2.563808 2.232109 11.385836 204.169481 
2 39.178545 0.477722 72.261280 16.397911 1044.580799 2.475170 1.991575 13.379099 209.171548 
2 31.712710 0.439044 71.772600 19.707367 1093.827713 2.698715 2.189615 15.458232 202.544278 
2 36.491197 0.493265 72.135238 16.746060 1050.530889 2.328511 2.024299 9.301142 231.378847 
2 36.701291 0.417783 72.530550 18.735402 1101.200876 2.472130 2.179287 8.950142 201.415447 
2 34.314919 0.453453 72.710431 18.579812 1083.452770 2.630241 2.174623 9.772329 223.316446 
2 36.616200 0.401183 72.806976 18.396723 1103.046586 2.550710 2.237624 5.781097 222.329653 
2 34.141278 0.499192 72.589810 16.148636 1048.569422 2.284295 2.030173 6.377455 248.522155 
3 39.622940 0.458957 71.524918 19.214831 1078.577868 2.743047 2.137601 20.156354 193.446645 
3 34.730867 0.429909 71.994820 18.641399 1080.691126 2.547706 2.117408 16.913201 195.059937 
3 34.375956 0.427237 72.503469 17.740760 1079.219118 2.457134 2.152509 11.674009 198.699780 
3 36.708496 0.480126 72.166903 16.074037 1041.575079 2.406260 2.003732 12.629570 206.966519 
3 37.336888 0.436380 71.925297 20.299051 1101.346245 2.782526 2.208373 17.152596 199.895979 
3 35.152952 0.495802 72.035186 16.788300 1050.642414 2.355841 2.041748 9.495123 232.749508 
3 30.404160 0.416791 72.530550 18.964619 1102.101764 2.551103 2.182531 10.197338 200.564028 
3 31.890915 0.453534 72.535898 18.210721 1080.016799 2.593568 2.123008 9.542496 221.942811 
3 38.029174 0.403208 72.802435 18.457910 1104.475057 2.549369 2.245906 5.555206 223.570052 
3 34.705183 0.498039 72.591830 15.799848 1044.341950 2.243321 2.012771 6.535502 246.297143 
4 36.256773 0.431975 72.211962 19.441929 1099.074172 2.727462 2.168575 12.998648 201.627478 
4 38.476034 0.421039 71.987964 18.729253 1084.905153 2.549192 2.120781 17.158593 192.279688 
4 36.065301 0.425248 72.528883 17.754456 1080.212291 2.452767 2.156092 11.537139 198.918000 
4 34.246953 0.475302 72.100383 16.834818 1046.592740 2.528936 2.033344 14.921168 206.695969 
4 34.119560 0.430286 71.960946 20.550895 1108.947389 2.751998 2.217980 15.898422 198.011926 
4 37.250680 0.492956 72.038674 16.692344 1051.616193 2.338939 2.025343 8.692756 232.729022 
4 31.560606 0.413979 72.682488 18.903011 1101.304339 2.546553 2.137428 10.234416 203.265185 
4 31.512873 0.454816 72.535754 18.480779 1084.955194 2.594507 2.135180 9.008379 222.562843 
4 35.856436 0.404244 72.553834 19.503284 1119.675809 2.589896 2.253621 5.802214 223.973718 
4 36.337138 0.511162 72.743831 16.264907 1048.643823 2.268483 1.982641 6.934152 245.473903 
5 32.776037 0.424024 72.239716 19.441407 1099.187623 2.737704 2.181242 13.487874 198.396207 
5 35.316113 0.423509 72.080620 18.761036 1083.240677 2.597901 2.119075 17.751446 192.750892 
5 35.628256 0.421549 72.488636 18.307643 1085.817636 2.567400 2.197680 12.485955 199.298556 
5 37.818516 0.397650 72.925407 19.994230 1122.417432 2.616389 2.293493 7.882521 211.516475 
5 39.444134 0.424863 72.811497 16.753748 1067.733035 2.527133 2.118256 9.443753 203.512563 
5 34.114231 0.498849 72.171826 16.731602 1051.167001 2.327307 2.053431 8.759375 233.210072 
5 37.493562 0.420993 73.029924 19.018242 1105.691812 2.463619 2.182577 9.066985 202.596055 
5 31.745683 0.455603 72.537154 18.480474 1083.047151 2.587607 2.132174 9.431870 221.863648 
5 32.729784 0.402635 72.556370 19.725683 1120.201549 2.613585 2.263544 6.472577 224.478733 
5 39.134961 0.505508 72.726899 16.494758 1053.260996 2.259803 2.000763 6.713327 243.353323 
6 37.506659 0.470164 72.578364 18.101009 1077.916593 2.414117 2.056432 11.208941 207.589463 
6 35.114445 0.415633 72.099723 18.951263 1084.863483 2.632563 2.143109 18.532845 191.633313 
6 32.050790 0.416571 72.477785 18.326528 1086.301484 2.553208 2.183729 12.482540 199.136505 
6 38.544772 0.396201 72.654830 20.725578 1133.609784 2.670250 2.307791 8.040293 210.591448 
6 34.744507 0.427105 72.888517 17.384088 1075.474073 2.530087 2.160735 9.641104 203.440894 
6 40.409385 0.494880 72.411273 16.817334 1052.430913 2.328216 2.032331 8.520248 234.578307 
6 33.313216 0.494750 72.473204 16.477624 1049.144821 2.278196 2.020763 11.162583 212.928927 
6 30.977652 0.450875 72.346276 18.670444 1084.741025 2.596124 2.141559 9.861910 222.176404 
6 39.301386 0.405803 72.770663 20.641018 1134.966989 2.607125 2.288837 6.611820 222.776372 
6 34.703938 0.480615 72.958052 16.886644 1062.904901 2.351647 2.028426 8.425788 221.661192 
7 33.071308 0.432579 72.166427 18.946666 1088.415565 2.620877 2.228324 14.589891 197.041810 
7 36.376353 0.415444 72.099723 19.607841 1095.626667 2.677923 2.173497 18.946577 190.761294 
7 32.746693 0.426830 72.462995 18.621919 1090.446893 2.561597 2.193735 12.362409 199.068979 
7 34.386938 0.386124 72.709405 20.447417 1134.330036 2.632335 2.290634 7.674146 209.640813 
7 31.337609 0.422394 72.890661 17.934545 1082.917122 2.567686 2.179608 10.584980 203.210741 
7 33.636575 0.417621 72.276461 19.802266 1105.067336 2.784636 2.233265 11.540056 210.708507 
7 35.938716 0.481558 72.713048 15.272806 1031.800731 2.278446 2.030430 10.561362 216.185318 
7 36.460444 0.455151 72.353890 19.371900 1091.816284 2.634976 2.168762 13.824313 204.050752 
7 35.853184 0.394606 72.560733 20.765088 1132.388440 2.726922 2.323088 10.198775 200.008981 
7 33.818579 0.482535 72.973124 16.814349 1059.362703 2.360470 2.033088 9.046346 221.707050 
8 44.161321 0.436456 72.094982 18.494788 1080.655850 2.596924 2.226422 15.062698 197.873352 
8 35.756141 0.410108 72.209880 19.456344 1095.016102 2.644930 2.165408 18.805032 189.152263 
8 32.774878 0.424955 72.478563 18.150424 1078.164922 2.549470 2.153151 13.171129 204.412841 
8 33.622867 0.383927 72.917058 20.348120 1133.573601 2.649495 2.269076 7.711388 208.454800 
8 33.407166 0.505423 72.000711 17.214759 1049.388110 2.372943 2.041224 13.571806 216.271627 
8 34.737019 0.418512 72.188432 19.757958 1105.057079 2.799106 2.245746 11.186497 211.075003 
8 36.853614 0.439163 72.439331 19.311954 1101.630146 2.618273 2.204120 10.669401 205.326510 
8 37.747991 0.463674 72.530534 16.754446 1048.924859 2.469472 2.141492 15.214939 199.823977 
8 34.714508 0.451672 71.883825 18.239253 1066.249406 2.685320 2.156559 15.469855 207.571509 
8 33.894555 0.471303 73.027640 16.628543 1059.025161 2.371742 2.025468 8.060621 223.833803 
9 37.891433 0.442758 72.458002 19.778796 1100.115579 2.776204 2.216186 11.835600 211.176030 
9 39.707535 0.413085 72.252742 20.381254 1106.546278 2.776102 2.185402 20.275425 185.338562 
9 31.851317 0.427200 72.437954 18.683133 1086.307670 2.548158 2.167021 13.284345 203.891495 
9 34.238719 0.389385 72.909655 20.395793 1132.062160 2.703481 2.260368 7.705572 212.550233 
9 32.682922 0.502488 71.987268 17.257665 1050.276959 2.390698 2.062501 13.377969 216.477987 
9 39.662232 0.416992 72.070426 20.167634 1108.917376 2.849793 2.244487 11.225288 213.636595 
9 33.057178 0.434182 72.514307 19.112218 1099.246723 2.581681 2.210630 10.776764 203.358647 
9 36.370190 0.474891 72.449603 16.171200 1038.398193 2.424686 2.091924 15.065234 201.956506 
9 35.176118 0.451755 71.858116 18.422016 1069.090645 2.698541 2.171708 15.741410 207.908588 
9 31.891256 0.465572 72.911933 16.785472 1061.771407 2.379994 2.030746 8.371859 221.436224 
10 31.420032 0.447133 72.388274 18.877391 1088.178911 2.602528 2.212191 11.559548 208.225842 
10 37.953400 0.395952 72.514636 19.846408 1107.317774 2.705528 2.225850 19.504190 178.099801 
10 33.081107 0.428784 72.340563 18.560432 1084.550968 2.529832 2.156398 13.163655 204.657427 
10 37.613704 0.389787 72.876852 20.667571 1136.580146 2.708668 2.255626 8.028015 209.817020 
10 32.613860 0.500866 71.966317 17.602179 1054.771241 2.440262 2.088219 13.358511 216.625362 
10 36.359372 0.414038 72.271733 19.873472 1105.630222 2.822786 2.227189 11.615060 211.526840 
10 31.494249 0.426057 72.607354 18.795755 1095.799437 2.552638 2.207282 10.372182 202.492438 
10 36.108023 0.467205 72.385685 16.409272 1041.775990 2.465945 2.105015 15.178984 202.063440 
10 36.781187 0.442555 71.842889 18.608869 1072.654965 2.739565 2.184844 16.143672 206.221569 
10 31.772221 0.460509 72.892555 17.255234 1069.112438 2.440287 2.084679 8.606065 217.706629 
11 35.361713 0.444435 72.414998 19.104139 1091.403964 2.674778 2.223622 12.171954 207.395093 
11 37.682390 0.395143 72.509142 19.499266 1104.014441 2.698860 2.196373 18.711990 177.066415 
11 30.263515 0.429733 72.419674 18.723440 1089.165917 2.540294 2.126708 12.780830 202.340964 
11 33.548145 0.383204 72.909697 19.636507 1122.865415 2.679342 2.249061 7.700510 205.581948 
11 34.637964 0.495590 71.977373 17.209014 1051.436169 2.372558 2.073987 13.370169 212.211146 
11 36.556599 0.414342 72.244136 19.855818 1105.321989 2.827117 2.226411 11.591830 211.139349 
11 35.069422 0.421323 72.658087 18.972692 1101.069587 2.556972 2.219599 10.558742 200.925776 
11 38.820142 0.469510 72.361143 15.858064 1034.621565 2.456798 2.074747 14.468598 203.667251 
11 28.611680 0.446449 72.792315 17.879109 1080.386667 2.435630 2.109023 9.175949 213.931456 
11 34.276902 0.404727 72.579252 19.352348 1104.631133 2.736547 2.201403 10.072717 210.728035 
12 43.138812 0.405012 72.170644 19.475689 1102.879565 2.727535 2.154008 11.701224 209.883231 
12 47.639584 0.404045 72.256892 19.297069 1101.235259 2.629848 2.150899 20.129387 171.667203 
12 29.376386 0.431652 72.493239 18.611668 1085.865693 2.556141 2.146374 12.617419 205.372656 
12 30.056666 0.440276 72.274042 18.441527 1080.391250 2.564081 2.132345 12.830300 205.128009 
12 34.367993 0.489261 71.925027 17.512156 1060.501807 2.388528 2.064641 12.666192 212.225852 
12 37.263422 0.419170 72.359043 19.767174 1104.481460 2.836009 2.208931 11.588109 209.454128 
12 34.288322 0.456769 72.307241 18.089336 1076.814099 2.540526 2.064877 10.182177 217.546327 
12 31.510784 0.406792 72.774246 19.283151 1104.221128 2.668409 2.217615 10.104148 210.187468 
12 28.893551 0.447237 72.761939 18.068017 1082.032631 2.472348 2.129689 9.130280 215.573415 
